ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,118,4,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
1,30,4,5,1,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Beanland.,city,0
2,174,1,7,3,"Hi, I have a need of Dishwasher in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
3,73,1,1,3,"Hi, I need a corporate credit card for my international travel with the $1.04. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
4,13,2,2,3,"Hi, I need $7,518.76 for my international business travel that is on 2011-04-23 please see the attached itinerary and approval. Thank you.",money date,0
5,100,0,5,2,"Hi, I had applied for the claim on 1975-07-13. I can see there is no progress on the claim. Please expedite the claim process.",date,0
6,194,2,3,1,"Hi, I have applied for the sick leave on 2022-10-14 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
7,170,4,1,2,"Hi, I need a corporate credit card for my international travel with the $55.83. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
8,148,0,4,2,"Hi HR team I want to refer my friend for the Journalist, broadcasting but I cannot access the referral site. Can you please accept this referral through this mail.",job,0
9,151,1,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Port John.,city,0
10,95,2,1,3,"Hi, my team needs a new Air Conditioner for the project kindly help us to come up with the quote for the said product.",product_name,0
11,46,3,7,3,"Hi, I have a need of Hair Dryer in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
12,164,1,5,1,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Sarahberg.,city,0
13,71,1,3,3,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
14,131,0,5,2,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
15,17,4,3,3,"Hi, I have applied for the sick leave on 2020-08-19 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
16,187,2,0,2,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
17,65,3,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
18,122,2,3,1,"Hi, I have applied for the sick leave on 1991-12-29 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
19,10,2,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
20,175,1,2,1,"Dear team, I am shifting to Mcculloughmouth from New Sharon due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
