ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,141,3,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
1,167,1,7,0,"I am experiencing technical issues with Freezer. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username vcarter, Email madisonweaver@hotmail.com.",product_name username mail,1
2,41,3,4,2,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 808-02-0697. Please initiate the recruitment under my project. thanks",ssn,1
3,172,3,4,2,Hi HR team I want to refer my friend for the Special effects artist but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
4,109,1,1,3,"Hi, my team needs a new Ceiling Fan for the project kindly help us to come up with the quote for the said product.",product_name,0
5,22,1,4,3,"Hi team, I want to avail the maternity benefit from 2010-09-01. My employee ID is 460-57-9743 and designation is Engineer, maintenance (IT). Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
6,2,4,7,3,"I am experiencing technical issues with Domestic Robot. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username lcarroll, Email sharonsingh@yahoo.com.",product_name username mail,1
7,40,2,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Lake Alexmouth.,city,0
8,185,3,2,3,"Hi,I am Kevin Russo and my employee ID is EMP373-53-2793. 
I am having trouble with my travel claim, my expense amount was $1.01 for reimbursement. 
My other details such as email is travis31@hotmail.com and postal code is 09668 and account number is IZWV28012399396882. 
Please look into matter asap. My place of residence is 97182 Wells Burgs
Port Adrianaport, AS 85950.",name ssn money mail zip_code bank_account_number address,1
9,130,0,2,2,"Hi,I am Cindy Lambert and my employee ID is EMP482-74-9964. 
I am having trouble with my travel claim, my expense amount was $26.85 for reimbursement. 
My other details such as email is carolyn46@gmail.com and postal code is 77839 and account number is RVAJ44023761555481. 
Please look into matter asap. My place of residence is 256 Kim Wells
Medinaland, MI 88568.",name ssn money mail zip_code bank_account_number address,1
