ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,110,3,1,3,"I made a payment of $7,933.49 for my account on 2013-01-25, but it has not been credited yet. The payment was made using my credit card 4136972038024963. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is jonesmario@hotmail.com and phone number is 1363391595999",money date credit_card_number mail phone_number,1
1,190,3,5,2,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city New Codybury.,city,0
2,126,0,3,2,"Hi team, my be leave balance shown in the system is not correct as of 1987-06-04. The leave shown are less. Please resolve the issue.",date,0
3,182,4,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
4,176,1,2,3,"Dear team, I am shifting to Port Seantown from Williamsmouth due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
5,145,0,3,0,"Hi team, I want a leave from 2016-08-21 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Michael Hansen, designation Insurance risk surveyor",date name job,1
6,52,2,7,3,"Hi team, I need the catalogue of available Air Conditioner for purchase with the price listed. Please send me the catalogue.",product_name,0
7,102,1,4,2,Hi HR team I want to refer my friend for the Geochemist but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
8,180,0,1,2,"I made a payment of $8,172.82 for my account on 1988-06-13, but it has not been credited yet. The payment was made using my credit card 4048387482559108. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is jimmy22@hotmail.com and phone number is 2473111755824",money date credit_card_number mail phone_number,1
9,58,3,7,2,"I recently purchased Hair Dryer for the amount $33.74 on date 2013-11-20, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1979-04-29 from my home 7921 Rebecca Knoll
North Christina, NV 13024 and initiate a refund to my credit card 2712321194688987.",product_name money date date residence credit_card_number,1
10,76,1,4,2,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 249-03-2982. Please initiate the recruitment under my project. thanks",ssn,1
11,81,4,2,3,"Hi, I need $1,663.12 for my international business travel that is on 1982-12-07 please see the attached itinerary and approval. Thank you.",money date,0
12,28,0,4,3,"Hi Team, can you please confirm whether on the 1976-10-03 we have a vacation or not as in my state it is a regional festival.",date,0
13,156,0,4,2,"Hi Team, I was wondering whether this Communications engineer is still available in this team. I want to refer my friend for this role. please confirm.",job,0
14,28,0,5,3,"Hi,I am Dr. Susan Walker PhD and my employee ID is EMP432-22-9599 from Williams-Morgan. 
I am having trouble with health account, my National Health Scheme number is 432-22-9599 and amount was $22,160.50. 
My other details such as email is braymatthew@hotmail.com and postal code is 87322. 
Please look into matter. My place of residence is 31067 Rebecca Drive
East Shirley, RI 24199.",name ssn company ssn money mail zip_code address,1
15,157,0,5,3,"Hi,I am James Walsh and I work in Williams-Richardson. My employee ID is EMP852-80-4138. 
I am having trouble with health account, my userid is erinmontgomery and amount was $68,257.92. 
My postal code is 00954. My country of residence is 94336 Perry Forks Suite 083
Lake Michaelborough, DE 37046. 
Please look into matter asap.",name company ssn username money zip_code address,1
16,64,3,2,2,"Dear team, I am shifting to Meyerborough from North Charleston due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
17,31,1,3,3,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
18,117,0,3,3,"Hi team, I am Alisha Cohen, employee id 264-69-1595. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
19,30,2,5,2,"Hi,I am Heather Anderson and my employee ID is EMP608-47-2265 from Weber, Willis and Lee. 
I am having trouble with health account, my National Health Scheme number is 608-47-2265 and amount was $5.81. 
My other details such as email is jason34@yahoo.com and postal code is 60372. 
Please look into matter. My place of residence is 5928 Clayton Place
New Denniston, AS 66922.",name ssn company ssn money mail zip_code address,1
20,59,3,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
21,102,1,4,2,"Hi Team, I was wondering whether this Geochemist is still available in this team. I want to refer my friend for this role. please confirm.",job,0
22,180,0,2,2,"Dear team, I am shifting to Melissaville from Lake Katherine due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
23,167,1,3,3,"Hi, I have applied for the sick leave on 1973-02-18 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
24,127,2,5,2,"Hi,I am Dawn Smith and I work in Scott Inc. My employee ID is EMP094-16-2260. 
I am having trouble with health account, my userid is kaylalopez and amount was $6.58. 
My postal code is 77664. My country of residence is 486 Dylan Plains
Anthonyland, AL 65511. 
Please look into matter asap.",name company ssn username money zip_code address,1
25,127,2,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
26,179,2,4,0,"Hi I am Annette Lang, currently working as Therapist, art. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
27,67,4,5,2,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
28,104,3,7,3,"I am experiencing technical issues with Sewing Machine. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username fperez, Email wphillips@gmail.com.",product_name username mail,1
29,22,4,0,2,"hi team, I am Kenneth Curry and my employee id is 826-19-4633. I need the installation of VSCode for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
30,2,1,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
31,163,2,0,3,"Hi, I want the installation of python package numpy. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
32,129,4,3,3,"Hi team, my be leave balance shown in the system is not correct as of 2016-12-09. The leave shown are less. Please resolve the issue.",date,0
33,113,2,2,2,"Hi, I need $8,097.26 for my international business travel that is on 2017-10-31 please see the attached itinerary and approval. Thank you.",money date,0
34,44,1,7,3,"I am experiencing technical issues with Sewing Machine. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username stephenterry, Email tara36@hotmail.com.",product_name username mail,1
35,186,2,7,1,"I recently purchased Water Purifier for the amount $5,171.45 on date 1971-09-07, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 2009-06-13 from my home PSC 9519, Box 1432
APO AA 13599 and initiate a refund to my credit card 4486814705181617.",product_name money date date residence credit_card_number,1
36,173,0,6,1,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
37,5,3,2,2,"Dear team, I am shifting to New Cheryltown from Port Lori due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
38,67,4,5,2,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
39,76,1,2,2,"Dear team, I am shifting to Chadchester from Adamberg due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
40,157,0,5,1,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Lisaport.,city,0
41,103,0,4,3,"Hi Team, can you please confirm whether on the 1983-04-15 we have a vacation or not as in my state it is a regional festival.",date,0
42,189,3,4,3,"Hi HR team I want to refer my friend for the Engineer, broadcasting (operations) but I cannot access the referral site. Can you please accept this referral through this mail.",job,0
43,194,0,0,3,Hi team I want to access https://www.robinson.com/ website for research purpose kindly remove the site from the proxy. My employee id is 628-62-3272 and my profile is Economist.,url ssn job,1
44,90,4,0,2,"Hi, I need to the installation of Cornerstone for development purpose of my project.",software,0
45,3,4,1,1,"Hi, my team needs a new Air Conditioner for the project kindly help us to come up with the quote for the said product.",product_name,0
46,158,2,1,2,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
47,194,0,7,2,"I am experiencing technical issues with Garbage Disposal Unit. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username nmiller, Email lawrencejesus@yahoo.com.",product_name username mail,1
48,123,1,0,3,"Hi, I want the installation of python package scikit. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
49,10,1,2,3,"Dear team, I am shifting to Mcclureland from South Ericshire due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
50,101,2,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
51,113,2,1,3,"Hi,I am Tammy Murphy and my employee ID is EMP819-39-7210. 
I am having trouble with my hardware claim, my expense amount was $31.66 for reimbursement. 
My other details such as designation is Psychotherapist, userid david98 and email is boltonkarl@hotmail.com.",name ssn money job username mail,1
52,195,2,5,2,"Hi, I had applied for the claim on 1996-08-06. I can see there is no progress on the claim. Please expedite the claim process.",date,0
53,7,1,4,3,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 059-02-9518. Please initiate the recruitment under my project. thanks",ssn,1
54,187,0,4,3,"Hi Team, can you please confirm whether on the 2019-12-10 we have a vacation or not as in my state it is a regional festival.",date,0
55,88,1,2,1,"Hi,I am Tyler Mccormick Jr. and my employee ID is EMP328-46-3374. 
I am having trouble with my travel claim, my expense amount was $23.11 for reimbursement.
 My other details such as designation is Midwife and email is dleonard@gmail.com. 
The payment was done with given credit card number 4295257306894132 and credit card type Diners Club / Carte Blanche.",name ssn money job mail credit_card_number cc_provider,1
56,178,1,3,3,"Hi, I have applied for the sick leave on 1999-08-10 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
57,127,2,3,2,"Hi team, I am Dawn Smith, employee id 094-16-2260. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
58,183,0,1,2,I noticed unauthorized transactions on my credit card statement for the amount of $73.96 on 1973-11-18. The transactions are listed as Flores Ltd. I did not authorize these transactions and would like them to be reversed immediately to my credit card 6563864752080494.,money date company credit_card_number,1
59,79,0,0,3,"Hi, I need to the installation of Outlook for development purpose of my project.",software,0
60,106,3,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
61,168,0,1,3,"Hi, I need a corporate credit card for my international travel with the $95,204.75. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
62,9,4,5,3,"Hi, I had applied for the claim on 1973-05-05. I can see there is no progress on the claim. Please expedite the claim process.",date,0
63,162,0,5,0,"Hi,I am Diane Oneill and I work in Henderson Ltd. My employee ID is EMP382-85-6768. 
I am having trouble with health account, my userid is jensendaniel and amount was $5,784.50. 
My postal code is 51915. My country of residence is 50012 Ashley Isle Suite 542
Kelseyland, AK 82449. 
Please look into matter asap.",name company ssn username money zip_code address,1
64,148,0,3,2,"Hi, I have applied for the sick leave on 2020-09-29 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
65,187,0,7,1,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
66,89,2,5,2,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
67,46,3,7,3,"Hi, I have a need of Waffle Iron in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
68,83,0,4,3,"Hi Team, can you please confirm whether on the 1986-07-29 we have a vacation or not as in my state it is a regional festival.",date,0
69,98,2,6,0,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
70,85,3,5,3,"Hi, I had applied for the claim on 1971-09-29. I can see there is no progress on the claim. Please expedite the claim process.",date,0
71,16,0,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
72,198,0,6,3,"Hi, I have been logged out of my account and cannot login back. my username is woodrebecca. Please resolve it.",username,0
73,31,1,3,3,"Hi team, I am Erica Rodriguez, employee id 083-24-6067. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
