ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,177,1,5,0,"Hi, I had applied for the claim on 1989-03-09. I can see there is no progress on the claim. Please expedite the claim process.",date,0
1,96,1,1,2,"Hi,I am Stephanie Leonard and my employee ID is EMP713-31-6130. 
I am having trouble with my hardware claim, my expense amount was $87.89 for reimbursement. 
My other details such as designation is Administrator, arts, userid laurenneal and email is pottsryan@hotmail.com.",name ssn money job username mail,1
2,152,4,4,2,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 227-49-3913. Please initiate the recruitment under my project. thanks",ssn,1
3,111,0,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
4,109,4,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Kimberlyton.,city,0
5,86,0,2,1,"Hi, I need $8.63 for my international business travel that is on 1993-09-11 please see the attached itinerary and approval. Thank you.",money date,0
6,96,1,2,2,"Dear team, I am shifting to Josephburgh from Port Jessicaton due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
7,51,2,2,3,"Hi, I need $83.81 for my international business travel that is on 2001-10-10 please see the attached itinerary and approval. Thank you.",money date,0
8,37,2,7,3,"Hi team, I need the catalogue of available Blender for purchase with the price listed. Please send me the catalogue.",product_name,0
9,157,1,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
10,173,1,7,3,"I recently purchased Dishwasher for the amount $8,002.24 on date 1979-03-11, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1974-02-03 from my home 5957 Lynn Alley Suite 688
Herbertstad, NJ 87547 and initiate a refund to my credit card 4190169646224507493.",product_name money date date residence credit_card_number,1
11,133,3,4,2,"Hi team, I want to avail the maternity benefit from 2007-12-20. My employee ID is 176-38-0114 and designation is Printmaker. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
12,137,2,2,3,"Hi, I need $268.28 for my international business travel that is on 1977-11-16 please see the attached itinerary and approval. Thank you.",money date,0
13,130,2,4,3,"Hi I am Briana Nelson, currently working as Technical author. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
14,70,4,7,3,"I am experiencing technical issues with Humidifier. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username travis70, Email anthonyfarley@hotmail.com.",product_name username mail,1
15,154,1,1,2,"I noticed unauthorized transactions on my credit card statement for the amount of $4,280.32 on 2004-10-27. The transactions are listed as Williams Ltd. I did not authorize these transactions and would like them to be reversed immediately to my credit card 38320839297775.",money date company credit_card_number,1
16,170,0,5,3,"Hi, I had applied for the claim on 2008-11-05. I can see there is no progress on the claim. Please expedite the claim process.",date,0
17,21,2,4,1,"Hi I am Michael Perkins, currently working as Nurse, mental health. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
18,187,4,4,3,"Hi Team, can you please confirm whether on the 2020-08-04 we have a vacation or not as in my state it is a regional festival.",date,0
19,174,1,7,2,"Hi, I have a need of Dehumidifier in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
20,49,4,6,3,"I am unable to log in to my account. My credentials are, username connerallison, email jasmine20@gmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
21,4,4,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1978-10-07. The leave shown are less. Please resolve the issue.",date,0
22,49,4,7,3,"Hi, I have a need of Domestic Robot in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
23,124,4,4,3,"Hi I am Steven Wolfe, currently working as Editor, magazine features. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
24,55,0,6,3,"I am unable to log in to my account. My credentials are, username gamblerobert, email aliciahansen@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
25,112,1,2,3,"Hi,I am Emma Hensley and my employee ID is EMP340-82-2265. 
I am having trouble with my travel claim, my expense amount was $57.21 for reimbursement. 
My other details such as email is gtorres@gmail.com and postal code is 21000 and account number is BKIK61299348844001. 
Please look into matter asap. My place of residence is 3206 Gilbert Meadow Apt. 758
West Patrickburgh, WV 15460.",name ssn money mail zip_code bank_account_number address,1
26,39,3,4,3,"Hi Team, I was wondering whether this Ambulance person is still available in this team. I want to refer my friend for this role. please confirm.",job,0
27,31,0,4,2,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 259-02-6637. Please initiate the recruitment under my project. thanks",ssn,1
28,176,3,1,3,"Hi,I am Michael Gonzales and my employee ID is EMP831-22-6347. 
I am having trouble with my hardware claim, my expense amount was $562.21 for reimbursement. 
My other details such as designation is Transport planner, userid ewilson and email is thorntonmichael@hotmail.com.",name ssn money job username mail,1
29,173,1,7,2,"I am experiencing technical issues with Toaster. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username ntaylor, Email torrescrystal@yahoo.com.",product_name username mail,1
30,133,3,4,2,"Hi team, I want to avail the maternity benefit from 2010-09-09. My employee ID is 176-38-0114 and designation is Printmaker. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
