ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,95,0,1,2,"Hi,I am Sarah Turner and my employee ID is EMP110-20-5428. 
I am having trouble with my hardware claim, my expense amount was $9,241.29 for reimbursement. 
My other details such as designation is Embryologist, clinical, userid armstrongtaylor and email is justinwong@hotmail.com.",name ssn money job username mail,1
1,13,1,1,3,"Hi, my team needs a new Microwave for the project kindly help us to come up with the quote for the said product.",product_name,0
2,67,0,2,3,"Dear team, I am shifting to Lake Elizabeth from East Adamview due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
3,130,3,4,1,"Hi Team, I was wondering whether this Designer, industrial/product is still available in this team. I want to refer my friend for this role. please confirm.",job,0
4,128,0,5,2,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
5,86,4,1,2,"I made a payment of $9,244.46 for my account on 2014-01-18, but it has not been credited yet. The payment was made using my credit card 3556274240200652. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is jacquelinebell@gmail.com and phone number is 8728453010237",money date credit_card_number mail phone_number,1
6,128,0,6,3,"I have recently moved and would like to update my account information with my new address. My new address is 5745 Lee Bridge
North Juliaville, AZ 62236. Please assist me with updating my account information.",residence,1
7,63,1,5,3,"Hi,I am Misty Burns and my employee ID is EMP344-22-1788 from Richards-Steele. 
I am having trouble with health account, my National Health Scheme number is 344-22-1788 and amount was $3.17. 
My other details such as email is angela92@gmail.com and postal code is 16722. 
Please look into matter. My place of residence is 280 Hernandez Canyon
Millerborough, UT 41321.",name ssn company ssn money mail zip_code address,1
8,58,4,5,2,"Hi,I am Mike Mcintosh and from 8570 Harvey Grove
North Rachelchester, NC 54397. 
I am having trouble with my medical claim, my employee ID is EMP034-88-6662 and amount was $9.58. 
The payment was made through my credit card 2592103449619370. 
My other details such as designation is Building control surveyor email is swalker@yahoo.com and postal code is 39791. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
9,72,3,5,1,"Hi, I had applied for the claim on 2021-01-21. I can see there is no progress on the claim. Please expedite the claim process.",date,0
10,177,2,2,3,"Hi,I am Dr. Casey Knight and my employee ID is EMP654-40-4080. 
I am having trouble with my travel claim, my expense amount was $5.64 for reimbursement. 
My other details such as email is mullenchristopher@yahoo.com and postal code is 86397 and account number is NTLQ82362334712438. 
Please look into matter asap. My place of residence is 99859 Garner Rest Suite 928
Kristineview, ME 66401.",name ssn money mail zip_code bank_account_number address,1
11,40,0,2,3,"Hi, I need $66,040.51 for my international business travel that is on 1987-04-06 please see the attached itinerary and approval. Thank you.",money date,0
12,89,2,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1980-12-22. The leave shown are less. Please resolve the issue.",date,0
13,18,4,4,2,Hi HR team I want to refer my friend for the Comptroller but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
14,86,4,5,1,"Hi,I am Karen Manning and my employee ID is EMP219-11-2304 from Sanchez, Larsen and Parks. 
I am having trouble with health account, my National Health Scheme number is 219-11-2304 and amount was $192.27. 
My other details such as email is jacquelinebell@gmail.com and postal code is 93111. 
Please look into matter. My place of residence is 61524 Padilla Fall Apt. 316
New Sheryl, OK 10675.",name ssn company ssn money mail zip_code address,1
15,16,1,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
16,115,1,5,2,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city New Wesleyshire.,city,0
17,119,1,3,3,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
18,3,4,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
19,125,2,4,3,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 487-73-7278. Please initiate the recruitment under my project. thanks",ssn,1
20,6,3,2,1,"Dear team, I am shifting to Jeanettemouth from Brooketon due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
21,77,4,2,1,"Hi, I need $480.24 for my international business travel that is on 1990-07-26 please see the attached itinerary and approval. Thank you.",money date,0
22,88,4,4,2,"Hi Team, can you please confirm whether on the 2001-12-24 we have a vacation or not as in my state it is a regional festival.",date,0
23,43,2,0,2,"Hi, I want the installation of python package numpy. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
24,185,3,0,2,"hi team, I am Kristin Taylor and my employee id is 838-90-9131. I need the installation of Procore for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
25,170,4,3,2,"Hi, I have applied for the sick leave on 1971-01-15 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
26,197,2,2,2,"Hi,I am Richard Lopez and my employee ID is EMP715-74-7467. 
I am having trouble with my travel claim, my expense amount was $9,799.95 for reimbursement. 
My other details such as email is tiffany60@hotmail.com and postal code is 21997 and account number is IYHV42863872241841. 
Please look into matter asap. My place of residence is 42322 Morgan Spur
Charlesland, AS 42799.",name ssn money mail zip_code bank_account_number address,1
27,158,3,7,3,"Hi, I have a need of Refrigerator in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
28,110,3,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
29,198,3,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Hayesmouth.,city,0
30,39,3,5,2,"Hi, I had applied for the claim on 1995-09-01. I can see there is no progress on the claim. Please expedite the claim process.",date,0
