ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,176,3,4,3,"Hi Team, can you please confirm whether on the 1981-11-25 we have a vacation or not as in my state it is a regional festival.",date,0
1,29,4,4,2,"Hi team, I want to avail the maternity benefit from 1988-11-22. My employee ID is 560-58-1166 and designation is Journalist, newspaper. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
2,5,4,7,3,"I am experiencing technical issues with Refrigerator. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username david04, Email christopherwalker@yahoo.com.",product_name username mail,1
3,156,2,2,2,"Dear team, I am shifting to East Ashleychester from East Timothyport due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
4,172,3,1,3,"I noticed unauthorized transactions on my credit card statement for the amount of $5,276.33 on 1998-06-19. The transactions are listed as Donovan Ltd. I did not authorize these transactions and would like them to be reversed immediately to my credit card 6599284549512469.",money date company credit_card_number,1
5,83,1,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
6,136,1,2,3,"Hi,I am Dillon Duran and my employee ID is EMP105-94-5581. 
I am having trouble with my travel claim, my expense amount was $5.72 for reimbursement. 
My other details such as email is carlos97@yahoo.com and postal code is 47431 and account number is YJGD32313126753186. 
Please look into matter asap. My place of residence is USCGC Wright
FPO AE 35018.",name ssn money mail zip_code bank_account_number address,1
7,163,2,2,2,"Hi,I am Samantha White and my employee ID is EMP484-39-7959. 
I am having trouble with my travel claim, my expense amount was $561.69 for reimbursement.
 My other details such as designation is Printmaker and email is manningjoanne@hotmail.com. 
The payment was done with given credit card number 6011498248889594 and credit card type JCB 16 digit.",name ssn money job mail credit_card_number cc_provider,1
8,78,2,1,3,"I made a payment of $7,804.60 for my account on 2018-10-09, but it has not been credited yet. The payment was made using my credit card 588383283359. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is jasmine78@hotmail.com and phone number is 7172674288302",money date credit_card_number mail phone_number,1
9,81,0,3,2,"Hi team, my be leave balance shown in the system is not correct as of 1976-03-17. The leave shown are less. Please resolve the issue.",date,0
10,193,0,0,3,"Hi team, I want to upgrade the VMware for my project requirements. Kidly do the needful.",software,0
11,184,0,6,1,"I am unable to log in to my account. My credentials are, username pmorgan, email bellcharles@hotmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
12,150,3,3,1,"Hi team, I am Brenda Chavez, employee id 445-87-6372. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
13,69,4,7,3,"Hi, I have a need of Microwave in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
14,109,3,5,3,"Hi,I am Johnny Thompson and I work in Ramirez-Mitchell. My employee ID is EMP053-32-5875. 
I am having trouble with health account, my userid is chadparker and amount was $7.28. 
My postal code is 64050. My country of residence is 5300 Samuel Wells Suite 455
West Natalie, NJ 96461. 
Please look into matter asap.",name company ssn username money zip_code address,1
15,89,3,1,3,"Hi,I am Michael Mays and my employee ID is EMP135-70-9279. 
I am having trouble with my hardware claim, my expense amount was $88.22 for reimbursement. 
My other details such as designation is Surgeon, userid icollins and email is greenchristy@hotmail.com.",name ssn money job username mail,1
