ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,71,2,0,2,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
1,123,1,2,3,"Hi,I am Ms. Julie Park and my employee ID is EMP325-89-2609. 
I am having trouble with my travel claim, my expense amount was $79.95 for reimbursement. 
My other details such as email is gary79@gmail.com and postal code is 14933 and account number is ODZT30526879030733. 
Please look into matter asap. My place of residence is 406 Perez Stream
East Russell, FL 46412.",name ssn money mail zip_code bank_account_number address,1
2,33,4,2,3,"Hi,I am Sarah Johnson and my employee ID is EMP517-10-0423. 
I am having trouble with my travel claim, my expense amount was $849.56 for reimbursement.
 My other details such as designation is Technical sales engineer and email is garciatraci@gmail.com. 
The payment was done with given credit card number 30550961797378 and credit card type Discover.",name ssn money job mail credit_card_number cc_provider,1
3,137,2,2,0,"Hi,I am Julia Bautista and my employee ID is EMP233-74-7954. 
I am having trouble with my travel claim, my expense amount was $7.87 for reimbursement. 
My other details such as email is frankbrooks@yahoo.com and postal code is 82852 and account number is CPJW66526106494483. 
Please look into matter asap. My place of residence is 45193 Young Place Suite 028
Millerton, NE 33767.",name ssn money mail zip_code bank_account_number address,1
4,13,2,6,2,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
5,131,4,6,2,"I am unable to log in to my account. My credentials are, username cherylbrock, email matthewkeller@hotmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
6,103,0,0,2,"Hi, I want the installation of python package Django. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
7,86,1,4,3,"Hi Team, can you please confirm whether on the 2012-08-09 we have a vacation or not as in my state it is a regional festival.",date,0
8,52,3,4,2,"Hi I am Gary Lee, currently working as Scientist, clinical (histocompatibility and immunogenetics). I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
9,0,4,0,2,"Hi, I want the installation of python package spacy. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
10,26,1,1,2,"Hi, I need a corporate credit card for my international travel with the $795.30. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
11,198,4,3,2,"Hi team, I want a leave from 1985-02-26 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:John Mullins, designation Geographical information systems officer",date name job,1
12,9,0,0,3,Hi team I want to access https://johns-franklin.com/ website for research purpose kindly remove the site from the proxy. My employee id is 269-48-2683 and my profile is Management consultant.,url ssn job,1
13,51,2,6,3,"I have recently moved and would like to update my account information with my new address. My new address is Unit 2125 Box 5506
DPO AP 24339. Please assist me with updating my account information.",residence,1
14,160,1,6,3,"I have recently moved and would like to update my account information with my new address. My new address is 1718 Kevin Fork Suite 560
Joshuafort, HI 39863. Please assist me with updating my account information.",residence,1
15,51,2,5,1,"Hi,I am Patricia Gonzalez and from 742 Michael Expressway
Port Donaldfort, MH 57567. 
I am having trouble with my medical claim, my employee ID is EMP179-78-7967 and amount was $9,629.25. 
The payment was made through my credit card 2328918502898954. 
My other details such as designation is Regulatory affairs officer email is christinetucker@yahoo.com and postal code is 24339. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
16,169,0,3,3,"Hi team, my be leave balance shown in the system is not correct as of 2005-07-14. The leave shown are less. Please resolve the issue.",date,0
17,85,4,7,0,"I recently purchased Air Purifier for the amount $41.97 on date 2014-05-27, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1988-07-13 from my home PSC 8112, Box 5906
APO AA 09115 and initiate a refund to my credit card 3504014007210202.",product_name money date date residence credit_card_number,1
18,85,4,6,2,"I have recently moved and would like to update my account information with my new address. My new address is PSC 8112, Box 5906
APO AA 09115. Please assist me with updating my account information.",residence,1
19,79,3,5,1,"Hi,I am Michael Gonzalez and I work in Ortega, Lee and Coleman. My employee ID is EMP808-26-9725. 
I am having trouble with health account, my userid is ujordan and amount was $40.04. 
My postal code is 13137. My country of residence is 495 Gilmore Tunnel Apt. 205
Petersonchester, MD 74858. 
Please look into matter asap.",name company ssn username money zip_code address,1
20,193,2,0,3,"Hi team I want to access http://www.giles-carter.net/ website for research purpose kindly remove the site from the proxy. My employee id is 314-47-9443 and my profile is Designer, graphic.",url ssn job,1
21,99,2,6,3,"I am unable to log in to my account. My credentials are, username phorn, email carlosjones@gmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
22,111,2,3,3,"Hi team, I am Raven Simpson, employee id 260-63-2082. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
23,152,4,1,2,"Hi,I am Jonathan Holland and my employee ID is EMP463-33-8559. 
I am having trouble with my hardware claim, my expense amount was $710.43 for reimbursement. 
My other details such as designation is Administrator, Civil Service, userid tiffanywarren and email is cross@yahoo.com.",name ssn money job username mail,1
24,78,4,0,3,"Hi, I need to the installation of Jabber for development purpose of my project.",software,0
25,113,2,2,3,"Hi, I need $796.53 for my international business travel that is on 2015-04-07 please see the attached itinerary and approval. Thank you.",money date,0
26,183,0,3,3,"Hi, I have applied for the sick leave on 2020-08-16 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
27,181,3,7,1,"I recently purchased Air Purifier for the amount $93,097.04 on date 1999-11-14, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 2022-12-25 from my home 239 Bonnie Viaduct
North Chelsea, ND 22098 and initiate a refund to my credit card 639058124277.",product_name money date date residence credit_card_number,1
28,131,4,0,2,Hi team I want to access http://www.martin.com/ website for research purpose kindly remove the site from the proxy. My employee id is 080-56-9440 and my profile is Furniture conservator/restorer.,url ssn job,1
29,154,4,4,3,"Hi I am Betty Martin, currently working as Exhibitions officer, museum/gallery. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
