ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,170,1,1,2,"Hi, I need a corporate credit card for my international travel with the $717.50. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
1,69,1,2,2,"Hi,I am Chelsea Ashley and my employee ID is EMP563-80-8896. 
I am having trouble with my travel claim, my expense amount was $4.09 for reimbursement.
 My other details such as designation is Early years teacher and email is meltonjennifer@gmail.com. 
The payment was done with given credit card number 4301014168786704 and credit card type VISA 13 digit.",name ssn money job mail credit_card_number cc_provider,1
2,116,1,1,3,"Hi, I need a corporate credit card for my international travel with the $2,453.99. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
3,149,0,5,3,"Hi,I am Christopher Stone and my employee ID is EMP051-88-9107 from Baker Inc. 
I am having trouble with health account, my National Health Scheme number is 051-88-9107 and amount was $6.93. 
My other details such as email is shaunmccarty@hotmail.com and postal code is 99245. 
Please look into matter. My place of residence is 4996 Frye Glens Suite 893
Charlesburgh, ID 11483.",name ssn company ssn money mail zip_code address,1
4,183,3,4,3,"Hi Team, I was wondering whether this Scientist, audiological is still available in this team. I want to refer my friend for this role. please confirm.",job,0
5,156,2,5,1,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
6,177,2,1,2,"I made a payment of $8,213.49 for my account on 1973-02-16, but it has not been credited yet. The payment was made using my credit card 4490659129513. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is johnramos@gmail.com and phone number is 7787054154167",money date credit_card_number mail phone_number,1
7,1,0,3,0,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
8,101,0,6,2,"I am unable to log in to my account. My credentials are, username kathleen06, email lramos@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
9,149,0,2,1,"Hi,I am Christopher Stone and my employee ID is EMP051-88-9107. 
I am having trouble with my travel claim, my expense amount was $25.55 for reimbursement. 
My other details such as email is shaunmccarty@hotmail.com and postal code is 99245 and account number is CEZJ99535515402046. 
Please look into matter asap. My place of residence is 4996 Frye Glens Suite 893
Charlesburgh, ID 11483.",name ssn money mail zip_code bank_account_number address,1
10,188,0,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
11,45,3,4,2,Hi HR team I want to refer my friend for the Advertising account executive but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
12,146,1,5,2,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city North Michellemouth.,city,0
