ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,129,1,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
1,103,4,7,3,"Hi team, I need the catalogue of available Heater for purchase with the price listed. Please send me the catalogue.",product_name,0
2,111,1,2,3,"Dear team, I am shifting to Danielburgh from Keithchester due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
3,193,2,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
4,135,2,4,2,"Hi HR team I want to refer my friend for the Psychologist, counselling but I cannot access the referral site. Can you please accept this referral through this mail.",job,0
5,158,4,7,2,"Hi, I have a need of Microwave in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
6,191,2,0,0,"Hi, I need to the installation of Autodesk for development purpose of my project.",software,0
7,61,4,3,2,"Hi team, my be leave balance shown in the system is not correct as of 1991-08-12. The leave shown are less. Please resolve the issue.",date,0
8,52,4,3,3,"Hi, I have applied for the sick leave on 1985-01-31 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
9,73,0,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
10,21,0,6,3,"Hi, I have been logged out of my account and cannot login back. my username is cowankevin. Please resolve it.",username,0
11,79,3,4,3,"Hi Team, can you please confirm whether on the 1988-08-24 we have a vacation or not as in my state it is a regional festival.",date,0
12,155,4,0,2,"Hi team, I want to upgrade the Python for my project requirements. Kidly do the needful.",software,0
13,30,3,0,2,"Hi, I need to the installation of Gainsight for development purpose of my project.",software,0
14,18,0,6,2,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
15,191,2,2,3,"Dear team, I am shifting to New Josephfort from Port Adamfurt due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
16,190,1,1,3,"Hi, I need a corporate credit card for my international travel with the $0.82. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
17,34,1,2,3,"Dear team, I am shifting to Conniebury from Port Troyview due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
18,158,4,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
19,70,1,2,1,"Hi, I need $972.03 for my international business travel that is on 2005-09-18 please see the attached itinerary and approval. Thank you.",money date,0
