ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,112,4,2,3,"Hi, I need $29,386.76 for my international business travel that is on 2017-06-17 please see the attached itinerary and approval. Thank you.",money date,0
1,29,3,0,3,"hi team, I am Michael Peters and my employee id is 510-68-6200. I need the installation of Qualtrics for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
2,8,0,2,3,"Hi, I need $98,787.40 for my international business travel that is on 2009-08-02 please see the attached itinerary and approval. Thank you.",money date,0
3,185,3,0,3,Hi team I want to access https://www.phillips.com/ website for research purpose kindly remove the site from the proxy,url,0
4,158,1,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
5,41,4,4,2,"Hi team, I want to avail the maternity benefit from 2005-12-29. My employee ID is 551-66-0403 and designation is Sports administrator. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
6,137,1,4,2,"Hi Team, can you please confirm whether on the 2016-02-11 we have a vacation or not as in my state it is a regional festival.",date,0
7,140,2,4,3,"Hi I am Alexis Russell, currently working as Surveyor, building. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
8,11,4,4,2,Hi HR team I want to refer my friend for the Translator but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
9,127,1,0,3,"Hi, I need to the installation of Acrobat Reader for development purpose of my project.",software,0
10,111,3,1,1,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
11,96,3,4,3,Hi HR team I want to refer my friend for the Lobbyist but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
12,52,3,4,3,"Hi Team, I was wondering whether this Haematologist is still available in this team. I want to refer my friend for this role. please confirm.",job,0
13,121,2,4,2,"Hi Team, can you please confirm whether on the 2017-05-09 we have a vacation or not as in my state it is a regional festival.",date,0
14,134,2,6,3,"I am unable to log in to my account. My credentials are, username tkennedy, email ashleypark@gmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
15,85,2,4,2,Hi HR team I want to refer my friend for the Advertising art director but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
16,39,0,0,3,"Hi, I need to the installation of Webex for development purpose of my project.",software,0
17,82,1,6,3,"I have recently moved and would like to update my account information with my new address. My new address is 60848 Isaiah Mews Suite 584
Hernandezport, VT 96947. Please assist me with updating my account information.",residence,1
18,95,1,0,2,Hi team I want to access https://www.proctor.com/ website for research purpose kindly remove the site from the proxy. My employee id is 409-96-3874 and my profile is Equities trader.,url ssn job,1
19,124,0,2,3,"Hi, I need $10,530.58 for my international business travel that is on 2001-06-13 please see the attached itinerary and approval. Thank you.",money date,0
20,61,1,6,0,"Hi team, I need access to the intern portal. please enable it for me.",,0
21,110,4,1,2,I noticed unauthorized transactions on my credit card statement for the amount of $594.57 on 2005-08-04. The transactions are listed as Price Ltd. I did not authorize these transactions and would like them to be reversed immediately to my credit card 2714468470621006.,money date company credit_card_number,1
22,96,3,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
23,55,4,7,2,"Hi, I have a need of Refrigerator in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
24,186,1,3,3,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
25,21,0,6,3,"Hi, I have been logged out of my account and cannot login back. my username is brittany55. Please resolve it.",username,0
26,60,3,2,3,"Dear team, I am shifting to New Stephentown from Littleborough due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
27,131,2,3,0,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
28,133,2,1,3,"Hi, my team needs a new Washing Machine for the project kindly help us to come up with the quote for the said product.",product_name,0
29,190,0,2,3,"Dear team, I am shifting to Johnburgh from Gregoryhaven due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
30,18,1,2,3,"Hi, I need $3.19 for my international business travel that is on 2002-07-02 please see the attached itinerary and approval. Thank you.",money date,0
31,103,2,4,2,"Hi Team, can you please confirm whether on the 1985-09-18 we have a vacation or not as in my state it is a regional festival.",date,0
32,115,1,2,2,"Dear team, I am shifting to South Vickiland from Quinnchester due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
33,63,2,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
34,87,0,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1979-06-13. The leave shown are less. Please resolve the issue.",date,0
35,16,3,1,3,"Hi, I need a corporate credit card for my international travel with the $27,489.18. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
36,105,1,3,3,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
37,133,2,6,2,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
38,142,0,4,3,"Hi Team, I was wondering whether this Retail buyer is still available in this team. I want to refer my friend for this role. please confirm.",job,0
39,181,2,1,3,I noticed unauthorized transactions on my credit card statement for the amount of $4.11 on 2019-02-20. The transactions are listed as Boyer and Sons. I did not authorize these transactions and would like them to be reversed immediately to my credit card 4859204878681898746.,money date company credit_card_number,1
40,59,0,1,3,"Hi, I need a corporate credit card for my international travel with the $161.35. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
41,42,0,3,2,"Hi team, my be leave balance shown in the system is not correct as of 1985-10-21. The leave shown are less. Please resolve the issue.",date,0
42,154,3,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
