ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,137,3,5,2,"Hi,I am Alexis Walsh and my employee ID is EMP460-44-8270 from Boyd, Holder and Bell. 
I am having trouble with health account, my National Health Scheme number is 460-44-8270 and amount was $30.47. 
My other details such as email is whitney73@gmail.com and postal code is 20744. 
Please look into matter. My place of residence is 926 Santos Passage Suite 057
Shepherdburgh, ID 73533.",name ssn company ssn money mail zip_code address,1
1,77,1,0,2,Hi team I want to access http://www.vega-baker.com/ website for research purpose kindly remove the site from the proxy,url,0
2,64,3,6,0,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
3,143,3,3,3,"Hi, I have applied for the sick leave on 1993-10-10 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
4,96,3,3,2,"Hi team, I am Harold Lynch, employee id 498-98-0474. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
5,51,2,5,2,"Hi, I had applied for the claim on 1971-06-04. I can see there is no progress on the claim. Please expedite the claim process.",date,0
6,58,3,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
7,34,3,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
8,81,3,0,1,Hi team I want to access http://www.collins-clark.org/ website for research purpose kindly remove the site from the proxy,url,0
9,160,0,1,2,"I noticed unauthorized transactions on my credit card statement for the amount of $59,723.18 on 1988-09-07. The transactions are listed as Brown-Chavez. I did not authorize these transactions and would like them to be reversed immediately to my credit card 4832299522223285078.",money date company credit_card_number,1
10,125,0,2,2,"Hi,I am Jonathan Wilson and my employee ID is EMP445-19-1033. 
I am having trouble with my travel claim, my expense amount was $55,400.08 for reimbursement.
 My other details such as designation is Surveyor, hydrographic and email is smithchristopher@hotmail.com. 
The payment was done with given credit card number 38608293103723 and credit card type JCB 16 digit.",name ssn money job mail credit_card_number cc_provider,1
11,76,4,6,2,"Hi, I have been logged out of my account and cannot login back. my username is gonzalezjennifer. Please resolve it.",username,0
12,23,3,4,2,"Hi Team, I was wondering whether this Education officer, museum is still available in this team. I want to refer my friend for this role. please confirm.",job,0
13,159,4,2,3,"Hi,I am Gregory Nguyen and my employee ID is EMP870-73-4743. 
I am having trouble with my travel claim, my expense amount was $841.78 for reimbursement.
 My other details such as designation is Counselling psychologist and email is lawrence20@yahoo.com. 
The payment was done with given credit card number 3524563624055248 and credit card type VISA 16 digit.",name ssn money job mail credit_card_number cc_provider,1
14,29,0,4,3,"Hi team, I want to avail the maternity benefit from 1999-10-20. My employee ID is 795-54-9891 and designation is Heritage manager. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
15,34,3,6,3,"I am unable to log in to my account. My credentials are, username terrymiller, email mjohnson@hotmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
16,47,4,4,0,"Hi team, I want to avail the maternity benefit from 1991-03-12. My employee ID is 316-29-9981 and designation is Psychologist, prison and probation services. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
17,120,2,5,1,"Hi,I am Christine Stone and I work in Obrien-Scott. My employee ID is EMP109-43-7708. 
I am having trouble with health account, my userid is kespinoza and amount was $4,425.08. 
My postal code is 86310. My country of residence is 357 Shelia Loaf
Jeffreyside, NV 72743. 
Please look into matter asap.",name company ssn username money zip_code address,1
