ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,113,4,3,2,"Hi team, I am Marc Garcia, employee id 762-84-2958. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
1,25,2,5,3,"Hi,I am Mike Reyes and from 30875 Carla Route Apt. 084
Juliemouth, WV 95917. 
I am having trouble with my medical claim, my employee ID is EMP264-44-4446 and amount was $7,448.10. 
The payment was made through my credit card 639009383477. 
My other details such as designation is Quarry manager email is amber61@yahoo.com and postal code is 01682. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
2,74,2,2,2,"Hi,I am Amanda Andrews and my employee ID is EMP021-16-9739. 
I am having trouble with my travel claim, my expense amount was $92,347.95 for reimbursement. 
My other details such as email is elainekelley@hotmail.com and postal code is 70894 and account number is JKPI13521804457946. 
Please look into matter asap. My place of residence is 11901 Joseph Meadow Apt. 238
Pamelaside, WY 23116.",name ssn money mail zip_code bank_account_number address,1
3,199,2,1,3,"Hi,I am Allison Gonzalez and my employee ID is EMP607-72-1780. 
I am having trouble with my hardware claim, my expense amount was $61.33 for reimbursement. 
My other details such as designation is Petroleum engineer, userid cjones and email is wsoto@gmail.com.",name ssn money job username mail,1
4,161,0,6,3,"I have recently moved and would like to update my account information with my new address. My new address is 0362 Luis Coves Suite 688
New Johnmouth, WY 84060. Please assist me with updating my account information.",residence,1
5,23,1,6,3,"I am unable to log in to my account. My credentials are, username christopher81, email brownleslie@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
6,151,2,4,3,"Hi team, I want to avail the maternity benefit from 1984-02-01. My employee ID is 412-09-4893 and designation is Nutritional therapist. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
7,109,0,6,2,"I am unable to log in to my account. My credentials are, username donald02, email ywhite@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
8,151,2,5,3,"Hi,I am Mrs. Lynn Snyder and my employee ID is EMP412-09-4893 from Suarez, Schmidt and Brown. 
I am having trouble with health account, my National Health Scheme number is 412-09-4893 and amount was $2,371.61. 
My other details such as email is dylanlevy@hotmail.com and postal code is 62765. 
Please look into matter. My place of residence is 271 Mary Cliffs Apt. 262
Sarahstad, KS 55322.",name ssn company ssn money mail zip_code address,1
9,41,2,5,0,"Hi,I am David Steele and my employee ID is EMP850-73-5323 from Martinez-Black. 
I am having trouble with health account, my National Health Scheme number is 850-73-5323 and amount was $3.59. 
My other details such as email is hodgesjesus@gmail.com and postal code is 20529. 
Please look into matter. My place of residence is 609 Sanchez Trafficway Suite 358
Adamsfort, NC 39740.",name ssn company ssn money mail zip_code address,1
10,192,2,3,3,"Hi team, I am Dale Mullins, employee id 286-86-1646. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
11,9,0,4,3,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 838-06-4711. Please initiate the recruitment under my project. thanks",ssn,1
12,11,0,1,2,"Hi,I am Michele Marshall and my employee ID is EMP305-21-8372. 
I am having trouble with my hardware claim, my expense amount was $65,264.33 for reimbursement. 
My other details such as designation is Conference centre manager, userid kramerandrew and email is toddnewman@yahoo.com.",name ssn money job username mail,1
13,133,1,2,3,"Hi,I am Alexander James and my employee ID is EMP283-86-1314. 
I am having trouble with my travel claim, my expense amount was $0.66 for reimbursement.
 My other details such as designation is Engineer, land and email is justingeorge@hotmail.com. 
The payment was done with given credit card number 3590987110452529 and credit card type Discover.",name ssn money job mail credit_card_number cc_provider,1
14,2,4,1,2,I noticed unauthorized transactions on my credit card statement for the amount of $953.45 on 2013-12-02. The transactions are listed as Dixon-Mccall. I did not authorize these transactions and would like them to be reversed immediately to my credit card 2383642077026377.,money date company credit_card_number,1
15,197,1,3,3,"Hi team, I am Bryan Kim, employee id 106-36-8730. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
16,132,1,1,0,"Hi,I am Joseph Kelly and my employee ID is EMP134-57-9397. 
I am having trouble with my hardware claim, my expense amount was $1,442.61 for reimbursement. 
My other details such as designation is Catering manager, userid stafforddonald and email is turnerrachel@yahoo.com.",name ssn money job username mail,1
17,89,3,1,2,"Hi,I am Heather Howell and my employee ID is EMP206-71-5068. 
I am having trouble with my hardware claim, my expense amount was $38.93 for reimbursement. 
My other details such as designation is Science writer, userid tschultz and email is brandonpatterson@hotmail.com.",name ssn money job username mail,1
18,49,4,7,2,"I recently purchased Humidifier for the amount $3.63 on date 2017-06-12, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1970-02-13 from my home 352 Michael Green Suite 676
Stacyberg, NE 95946 and initiate a refund to my credit card 6534615245442733.",product_name money date date residence credit_card_number,1
19,87,1,3,3,"Hi team, I am Tanner Chan, employee id 829-46-4135. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
20,174,1,2,3,"Hi,I am Erik Lee and my employee ID is EMP621-06-8211. 
I am having trouble with my travel claim, my expense amount was $82,309.22 for reimbursement.
 My other details such as designation is Landscape architect and email is timothy00@yahoo.com. 
The payment was done with given credit card number 4740319495703234 and credit card type JCB 16 digit.",name ssn money job mail credit_card_number cc_provider,1
21,102,4,1,2,"I made a payment of $59,059.35 for my account on 2019-09-06, but it has not been credited yet. The payment was made using my credit card 180063393147418. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is isaacstevens@yahoo.com and phone number is 6297992038037",money date credit_card_number mail phone_number,1
22,89,3,1,2,"I noticed unauthorized transactions on my credit card statement for the amount of $44,234.89 on 2005-12-05. The transactions are listed as Harris-Fox. I did not authorize these transactions and would like them to be reversed immediately to my credit card 3578838031429912.",money date company credit_card_number,1
23,16,1,3,3,"Hi team, I want a leave from 2006-11-25 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Todd Odonnell, designation Engineer, aeronautical",date name job,1
24,132,1,1,2,"I made a payment of $756.90 for my account on 1979-06-22, but it has not been credited yet. The payment was made using my credit card 3573987903564341. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is turnerrachel@yahoo.com and phone number is 6603789310289",money date credit_card_number mail phone_number,1
25,185,3,1,0,"Hi,I am Stacie Watson and my employee ID is EMP702-03-9618. 
I am having trouble with my hardware claim, my expense amount was $575.40 for reimbursement. 
My other details such as designation is Investment banker, corporate, userid hollyanderson and email is pwright@hotmail.com.",name ssn money job username mail,1
26,148,2,3,3,"Hi team, I am Nancy Tate, employee id 327-60-0347. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
27,110,2,1,2,"Hi,I am Anthony Armstrong and my employee ID is EMP231-57-5526. 
I am having trouble with my hardware claim, my expense amount was $7,552.59 for reimbursement. 
My other details such as designation is Development worker, international aid, userid myerscraig and email is robertmyers@hotmail.com.",name ssn money job username mail,1
28,163,0,1,2,"Hi,I am Joseph Perez and my employee ID is EMP885-26-6727. 
I am having trouble with my hardware claim, my expense amount was $68.35 for reimbursement. 
My other details such as designation is Barista, userid vpatton and email is qfuller@hotmail.com.",name ssn money job username mail,1
29,60,4,3,3,"Hi team, I want a leave from 1982-05-17 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Patricia Bradford, designation Engineer, communications",date name job,1
30,75,4,1,1,"Hi,I am Ashley Roberts and my employee ID is EMP127-77-8549. 
I am having trouble with my hardware claim, my expense amount was $1,962.25 for reimbursement. 
My other details such as designation is English as a foreign language teacher, userid jenniferrichmond and email is garciamelissa@hotmail.com.",name ssn money job username mail,1
31,174,1,5,3,"Hi,I am Erik Lee and I work in English-Glass. My employee ID is EMP621-06-8211. 
I am having trouble with health account, my userid is pgeorge and amount was $3,245.02. 
My postal code is 33820. My country of residence is USNS May
FPO AA 10918. 
Please look into matter asap.",name company ssn username money zip_code address,1
32,79,2,5,3,"Hi,I am Anna Robinson and I work in Evans, Black and Stewart. My employee ID is EMP183-95-8574. 
I am having trouble with health account, my userid is cunninghamjulie and amount was $46,673.17. 
My postal code is 46322. My country of residence is 97116 Rogers Plaza
Lake Ronald, MS 77476. 
Please look into matter asap.",name company ssn username money zip_code address,1
33,141,3,5,3,"Hi,I am Courtney Davis and from 02125 Melissa River
Port Jameschester, ME 76723. 
I am having trouble with my medical claim, my employee ID is EMP095-34-3022 and amount was $5.19. 
The payment was made through my credit card 4679929728045552. 
My other details such as designation is Administrator email is danielwatson@hotmail.com and postal code is 63871. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
34,107,2,5,2,"Hi,I am Kimberly Farmer and I work in Hanson, Callahan and Baxter. My employee ID is EMP153-23-2241. 
I am having trouble with health account, my userid is vmartin and amount was $0.03. 
My postal code is 98655. My country of residence is USNV Alvarado
FPO AA 21722. 
Please look into matter asap.",name company ssn username money zip_code address,1
35,124,3,3,3,"Hi team, I am Wanda Lowe, employee id 073-40-3802. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
