ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,156,2,5,2,"Hi, I had applied for the claim on 1999-07-14. I can see there is no progress on the claim. Please expedite the claim process.",date,0
1,145,0,0,0,"Hi team I want to access http://www.schultz-lee.info/ website for research purpose kindly remove the site from the proxy. My employee id is 781-06-0932 and my profile is Engineer, biomedical.",url ssn job,1
2,34,0,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
3,181,4,0,3,"Hi, I need to the installation of Procore for development purpose of my project.",software,0
4,130,2,7,3,"Hi team, I need the catalogue of available Vacuum Cleaner for purchase with the price listed. Please send me the catalogue.",product_name,0
5,129,3,7,2,"Hi, I have a need of Air Purifier in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
6,118,0,5,3,"Hi,I am Teresa Lara and my employee ID is EMP755-23-7429 from Lopez PLC. 
I am having trouble with health account, my National Health Scheme number is 755-23-7429 and amount was $581.48. 
My other details such as email is ngillespie@yahoo.com and postal code is 75869. 
Please look into matter. My place of residence is 29094 John Wall
South Aaronhaven, PR 23175.",name ssn company ssn money mail zip_code address,1
7,53,4,5,2,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
8,183,2,1,2,"I made a payment of $8,888.99 for my account on 1973-12-03, but it has not been credited yet. The payment was made using my credit card 4585805846218714. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is williamgarcia@hotmail.com and phone number is 3166712440828",money date credit_card_number mail phone_number,1
9,178,2,6,2,"I have recently moved and would like to update my account information with my new address. My new address is 61210 Herman Walks Suite 878
South Kristenside, AZ 04425. Please assist me with updating my account information.",residence,1
10,143,2,0,2,"Hi team I want to access https://flores-mullen.net/ website for research purpose kindly remove the site from the proxy. My employee id is 200-76-7736 and my profile is Scientist, physiological.",url ssn job,1
11,81,3,1,2,"Hi, I need a corporate credit card for my international travel with the $1.81. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
12,87,3,5,0,"Hi,I am Peter Dickerson and I work in Johnson and Sons. My employee ID is EMP782-15-0402. 
I am having trouble with health account, my userid is brucerose and amount was $612.63. 
My postal code is 27253. My country of residence is 05920 Brown Flat Suite 912
South Micheal, MI 95133. 
Please look into matter asap.",name company ssn username money zip_code address,1
13,140,0,2,2,"Hi,I am Jose Roberts and my employee ID is EMP024-67-8137. 
I am having trouble with my travel claim, my expense amount was $583.18 for reimbursement.
 My other details such as designation is Forensic psychologist and email is ldavis@gmail.com. 
The payment was done with given credit card number 6011438087257685 and credit card type VISA 19 digit.",name ssn money job mail credit_card_number cc_provider,1
14,192,0,1,1,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
15,186,1,7,3,"I recently purchased Freezer for the amount $8,068.23 on date 1979-06-07, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 2018-07-16 from my home 33721 Choi Causeway
Stephenberg, WA 60406 and initiate a refund to my credit card 213130065264176.",product_name money date date residence credit_card_number,1
16,59,2,1,3,"Hi,I am Brandon Yang and my employee ID is EMP281-18-8506. 
I am having trouble with my hardware claim, my expense amount was $284.34 for reimbursement. 
My other details such as designation is Proofreader, userid benjaminreynolds and email is ypowell@hotmail.com.",name ssn money job username mail,1
17,55,4,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
18,63,0,5,3,"Hi,I am Jacqueline Lewis and my employee ID is EMP455-85-9681 from Hernandez-Stewart. 
I am having trouble with health account, my National Health Scheme number is 455-85-9681 and amount was $276.18. 
My other details such as email is paynemarissa@gmail.com and postal code is 14344. 
Please look into matter. My place of residence is 102 Pollard Landing
Angelashire, OR 00515.",name ssn company ssn money mail zip_code address,1
19,134,1,5,3,"Hi, I had applied for the claim on 1970-08-05. I can see there is no progress on the claim. Please expedite the claim process.",date,0
20,2,1,4,2,Hi HR team I want to refer my friend for the Adult nurse but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
21,23,3,6,3,"Hi, I have been logged out of my account and cannot login back. my username is jonnielsen. Please resolve it.",username,0
22,84,3,2,2,"Dear team, I am shifting to East Ellenview from Kaitlynshire due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
23,25,4,5,2,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Jasonport.,city,0
24,55,4,3,2,"Hi team, I want a leave from 1974-01-28 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Jason Hutchinson, designation Editor, film/video",date name job,1
25,33,3,4,3,Hi HR team I want to refer my friend for the Surgeon but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
26,120,1,0,2,"Hi, I want the installation of python package pandas. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
27,82,1,0,2,Hi team I want to access https://garcia-jackson.com/ website for research purpose kindly remove the site from the proxy,url,0
28,122,0,3,3,"Hi, I have applied for the sick leave on 1972-02-16 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
29,172,1,0,3,"Hi team, I want to upgrade the Guidewire for my project requirements. Kidly do the needful.",software,0
30,174,1,6,3,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
31,184,0,3,0,"Hi team, my be leave balance shown in the system is not correct as of 1999-02-17. The leave shown are less. Please resolve the issue.",date,0
32,105,2,1,3,"Hi, my team needs a new Air Conditioner for the project kindly help us to come up with the quote for the said product.",product_name,0
33,145,0,5,2,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
34,86,0,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1989-07-28. The leave shown are less. Please resolve the issue.",date,0
35,171,1,4,2,"Hi Team, I was wondering whether this Astronomer is still available in this team. I want to refer my friend for this role. please confirm.",job,0
36,114,3,0,3,"Hi, I need to the installation of Jira for development purpose of my project.",software,0
37,140,0,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
38,16,0,3,1,"Hi team, my be leave balance shown in the system is not correct as of 2010-05-31. The leave shown are less. Please resolve the issue.",date,0
39,104,1,3,3,"Hi team, I want a leave from 2016-09-06 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Elizabeth Craig, designation Dance movement psychotherapist",date name job,1
40,166,2,3,1,"Hi team, my be leave balance shown in the system is not correct as of 1984-08-06. The leave shown are less. Please resolve the issue.",date,0
41,24,1,1,2,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
42,92,1,3,3,"Hi, I have applied for the sick leave on 2008-10-28 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
43,132,1,5,2,"Hi,I am Colleen Palmer and from USNV Espinoza
FPO AE 34940. 
I am having trouble with my medical claim, my employee ID is EMP733-10-1142 and amount was $685.34. 
The payment was made through my credit card 3538250306915667. 
My other details such as designation is Fashion designer email is ltyler@hotmail.com and postal code is 48764. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
44,139,4,3,0,"Hi, I have applied for the sick leave on 2002-03-21 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
45,42,1,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
46,146,0,1,2,"Hi,I am Rickey Carney and my employee ID is EMP047-23-9744. 
I am having trouble with my hardware claim, my expense amount was $6,461.97 for reimbursement. 
My other details such as designation is Sports administrator, userid icobb and email is jweaver@gmail.com.",name ssn money job username mail,1
47,150,1,4,2,"Hi Team, can you please confirm whether on the 2013-04-28 we have a vacation or not as in my state it is a regional festival.",date,0
48,187,1,4,2,"Hi Team, I was wondering whether this Oceanographer is still available in this team. I want to refer my friend for this role. please confirm.",job,0
49,167,1,6,3,"Hi, I have been logged out of my account and cannot login back. my username is martinezchristopher. Please resolve it.",username,0
50,71,4,4,3,"Hi Team, I was wondering whether this Geologist, engineering is still available in this team. I want to refer my friend for this role. please confirm.",job,0
51,79,3,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
52,128,1,3,3,"Hi, I have applied for the sick leave on 2001-09-25 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
53,128,1,0,3,"hi team, I am Hannah Rios and my employee id is 391-07-5058. I need the installation of Autodesk for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
54,142,3,4,3,"Hi Team, I was wondering whether this Counsellor is still available in this team. I want to refer my friend for this role. please confirm.",job,0
55,73,2,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
56,76,0,4,3,"Hi HR team I want to refer my friend for the Civil engineer, consulting but I cannot access the referral site. Can you please accept this referral through this mail.",job,0
57,102,1,5,2,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
58,199,1,2,3,"Hi, I need $895.18 for my international business travel that is on 2013-01-19 please see the attached itinerary and approval. Thank you.",money date,0
59,68,0,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
60,46,4,4,3,"Hi Team, I was wondering whether this Hospital doctor is still available in this team. I want to refer my friend for this role. please confirm.",job,0
61,60,1,2,3,"Dear team, I am shifting to Lake Kyleton from Moodyville due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
62,101,4,3,3,"Hi team, I want a leave from 1995-10-22 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Charles Roberson, designation Civil engineer, contracting",date name job,1
63,76,0,1,2,"I made a payment of $52,563.48 for my account on 2000-06-05, but it has not been credited yet. The payment was made using my credit card 5516437521483966. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is njohnson@gmail.com and phone number is 7286435913609",money date credit_card_number mail phone_number,1
64,28,2,4,3,Hi HR team I want to refer my friend for the Neurosurgeon but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
65,7,1,0,2,"Hi team, I want to upgrade the Microsoft Office suite for my project requirements. Kidly do the needful.",software,0
66,173,0,6,2,"I have recently moved and would like to update my account information with my new address. My new address is 8044 Norton Route Suite 135
Lake Suzanneland, IA 84127. Please assist me with updating my account information.",residence,1
67,101,4,4,3,"Hi HR team I want to refer my friend for the Civil engineer, contracting but I cannot access the referral site. Can you please accept this referral through this mail.",job,0
68,46,4,0,3,"Hi, I want the installation of python package tkinter. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
69,35,4,4,3,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 324-96-2691. Please initiate the recruitment under my project. thanks",ssn,1
70,44,1,5,3,"Hi,I am Sabrina Walls DDS and my employee ID is EMP794-01-9363 from Good, Padilla and Callahan. 
I am having trouble with health account, my National Health Scheme number is 794-01-9363 and amount was $4,792.75. 
My other details such as email is yhenry@yahoo.com and postal code is 93822. 
Please look into matter. My place of residence is 6018 Raymond Track
Caldwellshire, GU 77810.",name ssn company ssn money mail zip_code address,1
71,176,0,7,3,"I am experiencing technical issues with Refrigerator. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username ydavis, Email christina80@gmail.com.",product_name username mail,1
72,190,3,1,2,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
73,41,2,0,2,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
74,111,4,3,2,"Hi team, my be leave balance shown in the system is not correct as of 2003-08-20. The leave shown are less. Please resolve the issue.",date,0
75,40,0,3,2,"Hi team, I want a leave from 2010-05-08 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Tamara Mayer, designation Biomedical engineer",date name job,1
76,59,2,7,3,"Hi, I have a need of Humidifier in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
77,192,0,1,2,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
78,81,3,1,2,"I made a payment of $591.27 for my account on 2010-11-29, but it has not been credited yet. The payment was made using my credit card 2720468124210323. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is hensleytrevor@gmail.com and phone number is 2650713796581",money date credit_card_number mail phone_number,1
79,26,0,1,1,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
80,4,1,4,2,"Hi Team, can you please confirm whether on the 2016-12-27 we have a vacation or not as in my state it is a regional festival.",date,0
81,22,4,2,3,"Hi, I need $10.56 for my international business travel that is on 1998-01-27 please see the attached itinerary and approval. Thank you.",money date,0
82,161,3,2,3,"Hi, I need $304.92 for my international business travel that is on 2009-08-31 please see the attached itinerary and approval. Thank you.",money date,0
83,74,0,6,3,"I have recently moved and would like to update my account information with my new address. My new address is 293 Jeffery Mills Apt. 496
East Jonathan, MS 77042. Please assist me with updating my account information.",residence,1
84,193,3,5,0,"Hi, I had applied for the claim on 2002-10-20. I can see there is no progress on the claim. Please expedite the claim process.",date,0
85,35,4,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
86,191,4,6,2,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
87,104,1,5,2,"Hi,I am Elizabeth Craig and I work in Lee-Macias. My employee ID is EMP843-14-8845. 
I am having trouble with health account, my userid is jason02 and amount was $6,087.76. 
My postal code is 23348. My country of residence is 989 Williams Tunnel Suite 569
Lake Daniel, NV 46547. 
Please look into matter asap.",name company ssn username money zip_code address,1
88,155,4,4,0,"Hi I am Daniel Lewis, currently working as Therapeutic radiographer. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
89,65,4,6,3,"I am unable to log in to my account. My credentials are, username corozco, email lauralee@gmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
90,57,1,0,2,Hi team I want to access https://thompson.com/ website for research purpose kindly remove the site from the proxy. My employee id is 419-56-7336 and my profile is Physiotherapist.,url ssn job,1
