ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,17,2,6,3,"Hi, I have been logged out of my account and cannot login back. my username is zramirez. Please resolve it.",username,0
1,37,3,4,2,"Hi team, I want to avail the maternity benefit from 1988-02-15. My employee ID is 692-30-5823 and designation is Scientist, forensic. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
2,79,0,4,3,"Hi team, I want to avail the maternity benefit from 1971-01-02. My employee ID is 537-82-7425 and designation is Counsellor. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
3,1,2,5,2,"Hi,I am Jordan Taylor and I work in Werner Group. My employee ID is EMP842-21-5818. 
I am having trouble with health account, my userid is barbarajohnson and amount was $35,583.60. 
My postal code is 39670. My country of residence is Unit 2008 Box 3154
DPO AA 55199. 
Please look into matter asap.",name company ssn username money zip_code address,1
4,68,1,5,3,"Hi, I had applied for the claim on 2002-06-30. I can see there is no progress on the claim. Please expedite the claim process.",date,0
5,51,0,5,2,"Hi,I am Gregory Chapman and from 9981 Murray Mills Suite 789
West Jeffreyborough, TX 06584. 
I am having trouble with my medical claim, my employee ID is EMP866-96-5464 and amount was $3,553.34. 
The payment was made through my credit card 4369480511832342612. 
My other details such as designation is Seismic interpreter email is harrissteven@hotmail.com and postal code is 12778. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
6,71,3,7,1,"Hi team, I need the catalogue of available Garbage Disposal Unit for purchase with the price listed. Please send me the catalogue.",product_name,0
7,168,4,3,1,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
8,32,4,1,3,"I made a payment of $5,358.37 for my account on 2009-04-10, but it has not been credited yet. The payment was made using my credit card 2633799702124593. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is susandavenport@hotmail.com and phone number is 2237019336231",money date credit_card_number mail phone_number,1
9,68,1,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
10,168,4,6,3,"I have recently moved and would like to update my account information with my new address. My new address is 07603 Alvarado Ford
Thomasport, LA 27063. Please assist me with updating my account information.",residence,1
11,8,4,2,0,"Hi,I am David Hawkins and my employee ID is EMP128-29-6318. 
I am having trouble with my travel claim, my expense amount was $680.12 for reimbursement.
 My other details such as designation is Adult nurse and email is ugordon@yahoo.com. 
The payment was done with given credit card number 30206629110179 and credit card type Mastercard.",name ssn money job mail credit_card_number cc_provider,1
12,20,3,1,3,"I made a payment of $2,665.36 for my account on 2006-08-11, but it has not been credited yet. The payment was made using my credit card 6555839921360076. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is tara74@gmail.com and phone number is 2883139908658",money date credit_card_number mail phone_number,1
13,174,3,5,2,"Hi,I am Barbara Cochran and my employee ID is EMP080-35-5815 from Gonzales-Alexander. 
I am having trouble with health account, my National Health Scheme number is 080-35-5815 and amount was $8.36. 
My other details such as email is johnsonjessica@gmail.com and postal code is 55613. 
Please look into matter. My place of residence is 4935 Mcclure Parkway
Gordonstad, IN 81146.",name ssn company ssn money mail zip_code address,1
14,140,4,1,3,"I made a payment of $8,300.17 for my account on 2017-02-18, but it has not been credited yet. The payment was made using my credit card 4108276353836405. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is ugonzalez@yahoo.com and phone number is 8931538614522",money date credit_card_number mail phone_number,1
15,84,1,1,2,"I noticed unauthorized transactions on my credit card statement for the amount of $71,944.86 on 2017-02-10. The transactions are listed as Graham and Sons. I did not authorize these transactions and would like them to be reversed immediately to my credit card 5516148319649359.",money date company credit_card_number,1
16,24,2,1,2,"I made a payment of $285.48 for my account on 2008-02-22, but it has not been credited yet. The payment was made using my credit card 340639962264630. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is crystalmaldonado@yahoo.com and phone number is 8028129437976",money date credit_card_number mail phone_number,1
17,43,1,7,2,"Hi team, I need the catalogue of available Air Conditioner for purchase with the price listed. Please send me the catalogue.",product_name,0
18,171,0,7,2,"I recently purchased Air Purifier for the amount $66.08 on date 1981-02-03, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1994-08-19 from my home 10746 David Course Apt. 310
Sandersside, MH 98803 and initiate a refund to my credit card 3575401622060738.",product_name money date date residence credit_card_number,1
19,21,1,1,3,"Hi,I am Lauren Logan and my employee ID is EMP577-19-7890. 
I am having trouble with my hardware claim, my expense amount was $50,567.26 for reimbursement. 
My other details such as designation is Health service manager, userid emmalewis and email is ccummings@gmail.com.",name ssn money job username mail,1
20,150,1,6,3,"Hi, I have been logged out of my account and cannot login back. my username is miguel28. Please resolve it.",username,0
21,102,4,0,2,"Hi team, I am not able to run Webex in my system due to internal error. Please see the attached error and resolve the issue",software,0
22,100,1,6,1,"Hi, I have been logged out of my account and cannot login back. my username is mikeneal. Please resolve it.",username,0
23,147,2,2,1,"Hi,I am Dawn Diaz and my employee ID is EMP219-21-1424. 
I am having trouble with my travel claim, my expense amount was $3,442.05 for reimbursement. 
My other details such as email is savagejulie@yahoo.com and postal code is 24360 and account number is TIWZ64809960613607. 
Please look into matter asap. My place of residence is 375 Mason Crossroad Suite 821
Port Darren, WI 05684.",name ssn money mail zip_code bank_account_number address,1
24,21,1,0,2,"Hi team, I want to upgrade the Cornerstone for my project requirements. Kidly do the needful.",software,0
25,101,2,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
26,126,1,5,2,"Hi,I am Candice Johnston and I work in Holmes-Brooks. My employee ID is EMP642-98-3446. 
I am having trouble with health account, my userid is cannonevelyn and amount was $57,300.69. 
My postal code is 77960. My country of residence is 7952 Wesley Street
Jessicafurt, MP 78215. 
Please look into matter asap.",name company ssn username money zip_code address,1
27,136,3,5,2,"Hi,I am Joseph Sanchez and from 07358 Hatfield Avenue
Reynoldsfurt, CA 80861. 
I am having trouble with my medical claim, my employee ID is EMP872-15-3541 and amount was $9,291.09. 
The payment was made through my credit card 6548268344114243. 
My other details such as designation is Engineer, building services email is nicolehanson@yahoo.com and postal code is 16530. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
28,198,3,4,2,"Hi Team, I was wondering whether this Farm manager is still available in this team. I want to refer my friend for this role. please confirm.",job,0
29,198,3,6,3,"I have recently moved and would like to update my account information with my new address. My new address is 8956 Nichols Fords Apt. 549
East Danamouth, ID 70045. Please assist me with updating my account information.",residence,1
30,146,3,6,3,"Hi, I have been logged out of my account and cannot login back. my username is rebeccaking. Please resolve it.",username,0
31,3,4,0,2,"Hi, I need to the installation of Procore for development purpose of my project.",software,0
32,129,3,0,3,Hi team I want to access https://www.jackson-wells.com/ website for research purpose kindly remove the site from the proxy. My employee id is 153-94-5546 and my profile is Community arts worker.,url ssn job,1
33,153,4,3,3,"Hi team, I am Cynthia Ramsey, employee id 695-25-2839. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
34,140,4,5,2,"Hi,I am Patrick Lopez and my employee ID is EMP327-17-3470 from Warren-Rice. 
I am having trouble with health account, my National Health Scheme number is 327-17-3470 and amount was $53,622.08. 
My other details such as email is ugonzalez@yahoo.com and postal code is 22420. 
Please look into matter. My place of residence is 70438 Clark Extensions Apt. 804
Mitchellborough, AK 42742.",name ssn company ssn money mail zip_code address,1
35,117,1,2,2,"Hi,I am Adam Porter and my employee ID is EMP316-28-3205. 
I am having trouble with my travel claim, my expense amount was $2.35 for reimbursement.
 My other details such as designation is Marine scientist and email is amy66@hotmail.com. 
The payment was done with given credit card number 30465588226067 and credit card type VISA 16 digit.",name ssn money job mail credit_card_number cc_provider,1
36,128,4,6,2,"I am unable to log in to my account. My credentials are, username karen63, email thomasmark@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
37,78,4,6,3,"I am unable to log in to my account. My credentials are, username kelsey79, email amy63@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
38,12,3,7,3,"Hi team, I need the catalogue of available Washing Machine for purchase with the price listed. Please send me the catalogue.",product_name,0
39,198,3,7,1,"Hi team, I need the catalogue of available Air Conditioner for purchase with the price listed. Please send me the catalogue.",product_name,0
40,165,0,5,3,"Hi,I am Jamie Wiggins and my employee ID is EMP498-59-4203 from Marquez LLC. 
I am having trouble with health account, my National Health Scheme number is 498-59-4203 and amount was $92,239.87. 
My other details such as email is annagilbert@gmail.com and postal code is 20117. 
Please look into matter. My place of residence is 85768 James Forge
South Coltonmouth, AZ 76126.",name ssn company ssn money mail zip_code address,1
41,90,2,3,2,"Hi team, I want a leave from 2014-04-27 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Terrence Patterson, designation Pilot, airline",date name job,1
42,198,3,1,2,"Hi, I need a corporate credit card for my international travel with the $435.12. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
43,172,4,1,2,"Hi,I am Stephanie Carrillo and my employee ID is EMP299-10-5129. 
I am having trouble with my hardware claim, my expense amount was $634.73 for reimbursement. 
My other details such as designation is Film/video editor, userid kristiebaldwin and email is walter19@gmail.com.",name ssn money job username mail,1
44,130,0,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
45,68,1,1,1,"Hi, my team needs a new Oven for the project kindly help us to come up with the quote for the said product.",product_name,0
46,189,2,1,1,I noticed unauthorized transactions on my credit card statement for the amount of $23.19 on 1994-12-13. The transactions are listed as Walker-Brown. I did not authorize these transactions and would like them to be reversed immediately to my credit card 6562692268187193.,money date company credit_card_number,1
47,18,3,5,3,"Hi,I am Alison Norton and I work in Bryant, Miller and Buchanan. My employee ID is EMP660-61-0394. 
I am having trouble with health account, my userid is xwilliams and amount was $185.96. 
My postal code is 21680. My country of residence is 013 Curry Pass Suite 998
Whiteton, NM 74636. 
Please look into matter asap.",name company ssn username money zip_code address,1
48,197,3,0,3,"hi team, I am Audrey Jordan and my employee id is 417-54-3677. I need the installation of VSCode for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
49,109,3,6,3,"Hi, I have been logged out of my account and cannot login back. my username is emilypadilla. Please resolve it.",username,0
50,167,0,6,3,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
51,1,2,4,3,Hi HR team I want to refer my friend for the Visual merchandiser but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
52,39,4,2,3,"Hi,I am Megan Gordon and my employee ID is EMP670-97-7254. 
I am having trouble with my travel claim, my expense amount was $0.02 for reimbursement. 
My other details such as email is gerald41@yahoo.com and postal code is 80083 and account number is ZTOC00351833581399. 
Please look into matter asap. My place of residence is 4704 Julie Corner Apt. 823
Molinaburgh, OH 19308.",name ssn money mail zip_code bank_account_number address,1
53,146,3,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
54,81,4,3,3,"Hi team, I am Dawn Powers, employee id 628-97-3766. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
55,63,2,0,3,Hi team I want to access https://www.cohen-hunt.com/ website for research purpose kindly remove the site from the proxy. My employee id is 864-36-3604 and my profile is Investment analyst.,url ssn job,1
56,91,0,1,0,"Hi, I need a corporate credit card for my international travel with the $82.82. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
57,22,2,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
58,22,2,3,1,"Hi, I have applied for the sick leave on 2016-03-24 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
59,36,2,0,3,"Hi, I want the installation of python package Flask. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
60,69,4,2,3,"Hi,I am Karen Brown and my employee ID is EMP357-55-9291. 
I am having trouble with my travel claim, my expense amount was $76.26 for reimbursement.
 My other details such as designation is Administrator, local government and email is michaelwoods@hotmail.com. 
The payment was done with given credit card number 36381761885039 and credit card type JCB 16 digit.",name ssn money job mail credit_card_number cc_provider,1
61,18,3,0,3,"Hi, I want the installation of python package spacy. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
62,87,2,6,3,"I have recently moved and would like to update my account information with my new address. My new address is 58550 Tony Pines Suite 511
New Jennifer, IL 86191. Please assist me with updating my account information.",residence,1
63,91,0,1,1,"I made a payment of $4,919.85 for my account on 1975-12-10, but it has not been credited yet. The payment was made using my credit card 3543205120369767. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is wbeasley@hotmail.com and phone number is 1117706998943",money date credit_card_number mail phone_number,1
