ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,85,4,2,3,"Hi,I am Peter Chapman DDS and my employee ID is EMP883-65-5658. 
I am having trouble with my travel claim, my expense amount was $2,121.45 for reimbursement.
 My other details such as designation is Engineer, electrical and email is isanders@yahoo.com. 
The payment was done with given credit card number 180017561815024 and credit card type Diners Club / Carte Blanche.",name ssn money job mail credit_card_number cc_provider,1
1,71,3,7,3,"I am experiencing technical issues with Dehumidifier. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username jsanders, Email andrewshields@yahoo.com.",product_name username mail,1
2,134,0,7,1,"I recently purchased Ceiling Fan for the amount $46.71 on date 1990-06-08, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1996-11-06 from my home 37253 Ruben Camp
Christinaland, IN 49394 and initiate a refund to my credit card 3532046534390038.",product_name money date date residence credit_card_number,1
3,157,3,2,3,"Hi,I am Paul Burns and my employee ID is EMP374-14-4637. 
I am having trouble with my travel claim, my expense amount was $2,356.04 for reimbursement. 
My other details such as email is vegahenry@hotmail.com and postal code is 53971 and account number is ORZP75172454464624. 
Please look into matter asap. My place of residence is 6329 Barry Fall Suite 455
North Clifford, RI 02303.",name ssn money mail zip_code bank_account_number address,1
4,195,0,0,3,Hi team I want to access https://www.hernandez-castillo.org/ website for research purpose kindly remove the site from the proxy,url,0
5,116,4,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
6,195,0,1,3,"Hi,I am Rachel Stuart and my employee ID is EMP842-43-7090. 
I am having trouble with my hardware claim, my expense amount was $59.09 for reimbursement. 
My other details such as designation is Investment analyst, userid adrian35 and email is wrightwalter@yahoo.com.",name ssn money job username mail,1
7,156,1,1,2,"Hi,I am Barbara Ramirez and my employee ID is EMP223-71-2170. 
I am having trouble with my hardware claim, my expense amount was $95.98 for reimbursement. 
My other details such as designation is Associate Professor, userid braunpatricia and email is reynoldslindsay@hotmail.com.",name ssn money job username mail,1
8,30,2,5,1,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city South Brianfurt.,city,0
9,138,1,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
10,33,0,1,3,"I made a payment of $713.85 for my account on 2007-04-15, but it has not been credited yet. The payment was made using my credit card 4786408310258204. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is onealtanya@yahoo.com and phone number is 8412749215773",money date credit_card_number mail phone_number,1
11,183,2,2,2,"Hi,I am Edward Armstrong and my employee ID is EMP485-74-4579. 
I am having trouble with my travel claim, my expense amount was $0.88 for reimbursement. 
My other details such as email is catherine38@gmail.com and postal code is 45158 and account number is VYJT03317593287686. 
Please look into matter asap. My place of residence is 7484 Mccoy Avenue Suite 075
Benjamintown, ME 50980.",name ssn money mail zip_code bank_account_number address,1
12,167,2,4,2,"Hi Team, can you please confirm whether on the 1976-03-25 we have a vacation or not as in my state it is a regional festival.",date,0
13,32,4,0,3,"hi team, I am Sandra Heath and my employee id is 151-40-8208. I need the installation of Asana for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
14,170,3,6,3,"I am unable to log in to my account. My credentials are, username coxmaria, email eburton@gmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
15,90,0,3,3,"Hi team, I want a leave from 2012-11-16 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:April Johnson, designation Television floor manager",date name job,1
16,43,4,1,3,"Hi, I need a corporate credit card for my international travel with the $5.24. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
