ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,24,1,5,3,"Hi, I had applied for the claim on 2022-10-29. I can see there is no progress on the claim. Please expedite the claim process.",date,0
1,111,0,4,1,"Hi team, I want to avail the maternity benefit from 1980-04-13. My employee ID is 648-84-8139 and designation is Geologist, engineering. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
2,167,3,7,1,"Hi team, I need the catalogue of available Humidifier for purchase with the price listed. Please send me the catalogue.",product_name,0
3,12,1,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Amandaton.,city,0
4,144,4,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
5,9,1,0,1,"Hi team, I want to upgrade the DocSend for my project requirements. Kidly do the needful.",software,0
6,68,4,3,2,"Hi team, my be leave balance shown in the system is not correct as of 1978-05-25. The leave shown are less. Please resolve the issue.",date,0
7,45,0,1,3,"Hi, my team needs a new Air Conditioner for the project kindly help us to come up with the quote for the said product.",product_name,0
8,121,0,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
9,54,3,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
10,169,3,6,1,"Hi team, I need access to the intern portal. please enable it for me.",,0
11,165,3,6,3,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
12,86,0,2,0,"Dear team, I am shifting to Lake Danielfurt from Jamieside due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
13,193,4,0,1,Hi team I want to access https://hebert-morales.net/ website for research purpose kindly remove the site from the proxy. My employee id is 673-72-0576 and my profile is Neurosurgeon.,url ssn job,1
14,37,0,6,1,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
15,61,1,5,2,"Hi,I am Danielle Gould and from 4219 Karen Lock Apt. 091
Leeberg, AR 56369. 
I am having trouble with my medical claim, my employee ID is EMP449-52-2432 and amount was $6.99. 
The payment was made through my credit card 4981372645561. 
My other details such as designation is Dramatherapist email is vwood@yahoo.com and postal code is 15834. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
16,195,0,2,0,"Dear team, I am shifting to East Angelaburgh from Wilsonside due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
17,53,2,5,1,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
18,177,3,1,3,"Hi, my team needs a new Air Purifier for the project kindly help us to come up with the quote for the said product.",product_name,0
19,73,1,5,2,"Hi,I am Daniel Silva and I work in Sweeney, Walter and Sullivan. My employee ID is EMP819-04-5721. 
I am having trouble with health account, my userid is webbjulie and amount was $2,382.85. 
My postal code is 08129. My country of residence is 07401 Johnson Isle Apt. 585
North Holly, AK 47753. 
Please look into matter asap.",name company ssn username money zip_code address,1
20,118,1,5,2,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Lake Elizabeth.,city,0
21,188,2,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1988-12-18. The leave shown are less. Please resolve the issue.",date,0
22,31,0,4,3,"Hi Team, I was wondering whether this Development worker, community is still available in this team. I want to refer my friend for this role. please confirm.",job,0
23,81,0,4,3,"Hi Team, I was wondering whether this Insurance underwriter is still available in this team. I want to refer my friend for this role. please confirm.",job,0
24,121,0,2,1,"Dear team, I am shifting to Lake Catherineside from Allentown due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
25,132,1,2,3,"Dear team, I am shifting to East Kristin from Andersonberg due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
26,21,0,7,1,"I recently purchased Heater for the amount $985.94 on date 1993-03-03, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1985-12-17 from my home 253 Franklin Cliff Apt. 809
New Gregory, VT 62651 and initiate a refund to my credit card 213187561936186.",product_name money date date residence credit_card_number,1
27,45,0,2,2,"Dear team, I am shifting to Lake Michael from New Christinefurt due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
