ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,35,1,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
1,29,0,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
2,80,4,1,3,"Hi, my team needs a new Sewing Machine for the project kindly help us to come up with the quote for the said product.",product_name,0
3,133,0,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Howardville.,city,0
4,188,1,4,2,"Hi HR team I want to refer my friend for the Engineer, aeronautical but I cannot access the referral site. Can you please accept this referral through this mail.",job,0
5,123,3,2,3,"Hi, I need $7.14 for my international business travel that is on 1987-09-08 please see the attached itinerary and approval. Thank you.",money date,0
6,178,1,2,3,"Hi, I need $9.03 for my international business travel that is on 1999-01-26 please see the attached itinerary and approval. Thank you.",money date,0
7,32,3,0,3,"Hi, I need to the installation of Jabber for development purpose of my project.",software,0
8,122,0,0,3,Hi team I want to access http://sandoval.com/ website for research purpose kindly remove the site from the proxy. My employee id is 767-95-4822 and my profile is Museum/gallery curator.,url ssn job,1
9,13,3,3,1,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
10,106,4,0,3,Hi team I want to access http://www.chambers-butler.com/ website for research purpose kindly remove the site from the proxy,url,0
11,30,0,1,3,"Hi, my team needs a new Domestic Robot for the project kindly help us to come up with the quote for the said product.",product_name,0
12,168,2,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
13,85,0,2,0,"Dear team, I am shifting to Christopherchester from Mistymouth due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
14,24,1,2,3,"Hi, I need $272.89 for my international business travel that is on 2023-05-10 please see the attached itinerary and approval. Thank you.",money date,0
15,23,3,3,0,"Hi, I have applied for the sick leave on 1975-06-25 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
16,14,2,3,3,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
17,157,2,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
18,76,4,0,2,"Hi team, I am not able to run Ananconda in my system due to internal error. Please see the attached error and resolve the issue",software,0
19,168,2,7,3,"Hi, I have a need of Air Purifier in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
20,68,0,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
21,61,4,3,2,"Hi team, my be leave balance shown in the system is not correct as of 2017-04-23. The leave shown are less. Please resolve the issue.",date,0
