ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,23,2,1,3,"I noticed unauthorized transactions on my credit card statement for the amount of $6,669.02 on 2017-01-11. The transactions are listed as Braun-Dillon. I did not authorize these transactions and would like them to be reversed immediately to my credit card 3567643561442688.",money date company credit_card_number,1
1,136,1,2,3,"Dear team, I am shifting to Mosesport from Gibsonbury due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
2,156,3,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
3,48,4,2,2,"Hi,I am Elizabeth Ferguson and my employee ID is EMP397-74-6518. 
I am having trouble with my travel claim, my expense amount was $57,841.58 for reimbursement.
 My other details such as designation is Building control surveyor and email is thomasmcclure@yahoo.com. 
The payment was done with given credit card number 3584009486809824 and credit card type VISA 19 digit.",name ssn money job mail credit_card_number cc_provider,1
4,5,2,6,3,"I am unable to log in to my account. My credentials are, username lfaulkner, email kevin72@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
5,165,1,0,1,"hi team, I am Johnny Gray II and my employee id is 805-85-1902. I need the installation of Qualtrics for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
6,79,2,6,3,"Hi, I have been logged out of my account and cannot login back. my username is dbishop. Please resolve it.",username,0
7,189,3,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
8,135,2,6,3,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
9,18,2,5,2,"Hi,I am Nathaniel Morrison and my employee ID is EMP667-58-4493 from Rodriguez PLC. 
I am having trouble with health account, my National Health Scheme number is 667-58-4493 and amount was $41.80. 
My other details such as email is williamhall@hotmail.com and postal code is 72316. 
Please look into matter. My place of residence is 050 Mcdaniel Walks Suite 304
Batesfurt, PR 75731.",name ssn company ssn money mail zip_code address,1
10,33,0,5,3,"Hi, I had applied for the claim on 1980-07-19. I can see there is no progress on the claim. Please expedite the claim process.",date,0
11,15,1,3,3,"Hi team, I want a leave from 2002-10-15 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Keith Bennett, designation Programmer, applications",date name job,1
12,14,1,6,1,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
13,4,2,3,3,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
14,108,0,1,2,"I noticed unauthorized transactions on my credit card statement for the amount of $61,298.98 on 1978-07-08. The transactions are listed as Franklin-Salazar. I did not authorize these transactions and would like them to be reversed immediately to my credit card 3547168009394387.",money date company credit_card_number,1
15,50,3,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
16,49,4,7,2,"I am experiencing technical issues with Washing Machine. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username rodriguezpamela, Email vphillips@yahoo.com.",product_name username mail,1
17,181,4,2,3,"Hi, I need $34.05 for my international business travel that is on 2015-01-19 please see the attached itinerary and approval. Thank you.",money date,0
18,51,3,1,3,"Hi,I am Timothy Miller and my employee ID is EMP816-29-8697. 
I am having trouble with my hardware claim, my expense amount was $855.80 for reimbursement. 
My other details such as designation is Haematologist, userid gregory69 and email is jessicacannon@gmail.com.",name ssn money job username mail,1
19,163,4,2,2,"Hi, I need $7,328.52 for my international business travel that is on 1979-04-17 please see the attached itinerary and approval. Thank you.",money date,0
20,69,2,1,2,"I noticed unauthorized transactions on my credit card statement for the amount of $65,308.12 on 1977-08-04. The transactions are listed as Green, Hall and Thompson. I did not authorize these transactions and would like them to be reversed immediately to my credit card 580787551267.",money date company credit_card_number,1
21,23,2,4,3,"Hi team, I want to avail the maternity benefit from 1995-05-27. My employee ID is 280-21-0953 and designation is Economist. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
22,199,4,0,3,"Hi, I want the installation of python package Django. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
23,155,2,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
