ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,65,4,6,3,"I am unable to log in to my account. My credentials are, username michaelmcmahon, email perryrussell@gmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
1,144,4,4,3,"Hi Team, I was wondering whether this Geneticist, molecular is still available in this team. I want to refer my friend for this role. please confirm.",job,0
2,187,3,7,3,"I am experiencing technical issues with Blender. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username jacobmccoy, Email beth42@yahoo.com.",product_name username mail,1
3,108,2,7,0,"I recently purchased Domestic Robot for the amount $468.18 on date 2022-11-23, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 2008-06-25 from my home 38882 Griffin Valleys Suite 447
West David, FM 77302 and initiate a refund to my credit card 4481874621145.",product_name money date date residence credit_card_number,1
4,117,1,1,2,I noticed unauthorized transactions on my credit card statement for the amount of $2.84 on 2011-02-11. The transactions are listed as Wiley-Wallace. I did not authorize these transactions and would like them to be reversed immediately to my credit card 4600315308366713.,money date company credit_card_number,1
5,188,4,2,3,"Hi,I am Jason Ochoa and my employee ID is EMP616-72-5637. 
I am having trouble with my travel claim, my expense amount was $834.31 for reimbursement.
 My other details such as designation is Government social research officer and email is jennifer07@hotmail.com. 
The payment was done with given credit card number 30498270516487 and credit card type JCB 15 digit.",name ssn money job mail credit_card_number cc_provider,1
6,39,2,4,2,"Hi I am Aaron Schwartz, currently working as Facilities manager. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
7,109,0,5,2,"Hi, I had applied for the claim on 2000-11-23. I can see there is no progress on the claim. Please expedite the claim process.",date,0
8,63,2,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
9,130,4,0,3,"Hi, I need to the installation of Secureworks for development purpose of my project.",software,0
10,164,3,3,3,"Hi team, I am Kathy Butler, employee id 817-23-1341. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
11,75,0,4,3,"Hi Team, can you please confirm whether on the 1986-04-11 we have a vacation or not as in my state it is a regional festival.",date,0
12,136,3,6,2,"I am unable to log in to my account. My credentials are, username jadewilkerson, email kaylatate@hotmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
13,99,1,7,2,"Hi, I have a need of Water Purifier in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
14,154,2,5,2,"Hi,I am Tristan Ayala and my employee ID is EMP383-36-1777 from Cline-Perry. 
I am having trouble with health account, my National Health Scheme number is 383-36-1777 and amount was $1,501.96. 
My other details such as email is xgarcia@hotmail.com and postal code is 27187. 
Please look into matter. My place of residence is 54830 Robert Dale Apt. 177
West Jasmin, MH 75752.",name ssn company ssn money mail zip_code address,1
15,130,4,7,2,"Hi team, I need the catalogue of available Refrigerator for purchase with the price listed. Please send me the catalogue.",product_name,0
16,117,1,4,2,"Hi I am Jennifer Castro, currently working as Geophysical data processor. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
17,164,3,4,3,"Hi HR team I want to refer my friend for the Surveyor, commercial/residential but I cannot access the referral site. Can you please accept this referral through this mail.",job,0
18,139,0,4,1,"Hi I am Joseph Foster, currently working as Technical author. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
19,170,3,4,3,"Hi Team, can you please confirm whether on the 1981-06-27 we have a vacation or not as in my state it is a regional festival.",date,0
20,116,4,0,0,"hi team, I am Randall Ryan and my employee id is 847-02-2097. I need the installation of Qualtrics for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
21,62,3,2,2,"Hi,I am Sara Black and my employee ID is EMP652-55-2177. 
I am having trouble with my travel claim, my expense amount was $3,210.84 for reimbursement. 
My other details such as email is bellnancy@yahoo.com and postal code is 53365 and account number is MGEC39318828005326. 
Please look into matter asap. My place of residence is 58529 David Square Apt. 566
Port Lisa, DE 40537.",name ssn money mail zip_code bank_account_number address,1
22,47,1,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
23,21,2,3,3,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
24,155,0,2,0,"Dear team, I am shifting to New Michael from Ramirezchester due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
25,58,3,2,3,"Dear team, I am shifting to North Michaela from North Brittney due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
26,69,3,3,3,"Hi team, my be leave balance shown in the system is not correct as of 2009-01-13. The leave shown are less. Please resolve the issue.",date,0
27,196,1,2,2,"Dear team, I am shifting to Scottland from Gutierrezton due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
28,117,1,0,2,"Hi, I want the installation of python package Flask. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
29,176,2,2,3,"Dear team, I am shifting to Lake Dianaview from Caldwellborough due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
30,69,3,4,3,"Hi I am Suzanne Price, currently working as Plant breeder/geneticist. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
31,104,3,4,1,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 218-81-4527. Please initiate the recruitment under my project. thanks",ssn,1
32,62,3,3,2,"Hi team, I am Sara Black, employee id 652-55-2177. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
33,145,1,6,2,"I have recently moved and would like to update my account information with my new address. My new address is 305 Stevenson Bridge Apt. 016
Solisside, MP 87149. Please assist me with updating my account information.",residence,1
34,31,2,0,3,"Hi team, I am not able to run Acrobat Reader in my system due to internal error. Please see the attached error and resolve the issue",software,0
35,158,3,3,0,"Hi team, I want a leave from 1986-10-16 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Jeremiah Guzman, designation Editor, magazine features",date name job,1
36,192,4,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
37,126,2,2,1,"Hi, I need $44.14 for my international business travel that is on 2013-03-31 please see the attached itinerary and approval. Thank you.",money date,0
38,111,3,4,2,"Hi HR team I want to refer my friend for the Engineer, energy but I cannot access the referral site. Can you please accept this referral through this mail.",job,0
39,92,2,1,2,"Hi, I need a corporate credit card for my international travel with the $595.76. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
40,102,1,3,1,"Hi team, I want a leave from 1992-03-14 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Cynthia Peterson, designation Personal assistant",date name job,1
41,163,2,7,3,"I am experiencing technical issues with Water Purifier. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username browntracy, Email jameswilson@gmail.com.",product_name username mail,1
42,175,0,5,0,"Hi,I am Anthony Hayes and I work in Woodard, Stephenson and Boyd. My employee ID is EMP221-88-4971. 
I am having trouble with health account, my userid is jenniferdixon and amount was $7.74. 
My postal code is 57007. My country of residence is 5123 Morrow Grove
North Kristineside, MH 37197. 
Please look into matter asap.",name company ssn username money zip_code address,1
43,10,0,2,1,"Hi,I am Amanda Stewart and my employee ID is EMP272-96-0578. 
I am having trouble with my travel claim, my expense amount was $70,060.19 for reimbursement. 
My other details such as email is rsimpson@yahoo.com and postal code is 25856 and account number is AWUB10085689057497. 
Please look into matter asap. My place of residence is 85802 Tina Burg
Bakerside, VT 96361.",name ssn money mail zip_code bank_account_number address,1
44,103,4,6,3,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
45,86,0,2,3,"Hi,I am Danielle Gilmore and my employee ID is EMP768-97-5198. 
I am having trouble with my travel claim, my expense amount was $442.06 for reimbursement.
 My other details such as designation is Human resources officer and email is haleynicholas@gmail.com. 
The payment was done with given credit card number 630432297830 and credit card type Maestro.",name ssn money job mail credit_card_number cc_provider,1
46,8,4,5,3,"Hi,I am Mr. Shawn Gregory and I work in Cordova-Marks. My employee ID is EMP615-01-0758. 
I am having trouble with health account, my userid is wilsonsusan and amount was $824.12. 
My postal code is 69577. My country of residence is 79894 James Road
New Cheryl, OR 94447. 
Please look into matter asap.",name company ssn username money zip_code address,1
47,23,4,6,3,"I am unable to log in to my account. My credentials are, username michellejenkins, email cantrellryan@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
48,60,1,1,3,"Hi, my team needs a new Hair Dryer for the project kindly help us to come up with the quote for the said product.",product_name,0
49,76,2,0,2,"Hi team, I am not able to run Secureworks in my system due to internal error. Please see the attached error and resolve the issue",software,0
50,71,1,6,3,"I am unable to log in to my account. My credentials are, username farmerelizabeth, email owebb@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
51,21,2,2,3,"Hi,I am Philip Wells and my employee ID is EMP434-11-3427. 
I am having trouble with my travel claim, my expense amount was $1,952.09 for reimbursement. 
My other details such as email is samanthareilly@gmail.com and postal code is 22364 and account number is DTLW61325109291668. 
Please look into matter asap. My place of residence is 95675 Gina Loaf
South Jayburgh, NE 67808.",name ssn money mail zip_code bank_account_number address,1
52,75,0,3,2,"Hi team, my be leave balance shown in the system is not correct as of 2017-12-25. The leave shown are less. Please resolve the issue.",date,0
53,96,0,5,3,"Hi,I am Vanessa Boyle and I work in Lawrence-Golden. My employee ID is EMP562-97-3303. 
I am having trouble with health account, my userid is jhorton and amount was $61,938.71. 
My postal code is 41224. My country of residence is Unit 9750 Box 2996
DPO AP 32295. 
Please look into matter asap.",name company ssn username money zip_code address,1
54,172,0,4,3,"Hi team, I want to avail the maternity benefit from 2018-09-24. My employee ID is 554-27-6959 and designation is Hydrographic surveyor. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
55,81,4,7,1,"I recently purchased Microwave for the amount $461.68 on date 2017-04-11, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 2021-09-29 from my home Unit 7788 Box 1917
DPO AE 85625 and initiate a refund to my credit card 3517312246532344.",product_name money date date residence credit_card_number,1
56,74,0,7,3,"I am experiencing technical issues with Vacuum Cleaner. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username nmckay, Email catherinegarcia@yahoo.com.",product_name username mail,1
57,2,4,5,1,"Hi, I had applied for the claim on 2015-08-31. I can see there is no progress on the claim. Please expedite the claim process.",date,0
58,124,1,7,3,"I recently purchased Air Purifier for the amount $2.32 on date 2010-01-16, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1996-06-19 from my home 3683 Wilson Cape Suite 189
Robinsonport, SC 78751 and initiate a refund to my credit card 6524703426681477.",product_name money date date residence credit_card_number,1
59,64,4,7,2,"Hi team, I need the catalogue of available Air Purifier for purchase with the price listed. Please send me the catalogue.",product_name,0
60,145,1,6,3,"Hi, I have been logged out of my account and cannot login back. my username is colemanshawn. Please resolve it.",username,0
61,186,4,3,3,"Hi team, I want a leave from 1991-02-16 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Chelsea Erickson, designation Engineer, materials",date name job,1
62,109,0,1,2,I noticed unauthorized transactions on my credit card statement for the amount of $561.03 on 2003-07-18. The transactions are listed as Wright-Maxwell. I did not authorize these transactions and would like them to be reversed immediately to my credit card 676110925358.,money date company credit_card_number,1
63,100,4,5,1,"Hi, I had applied for the claim on 2017-08-20. I can see there is no progress on the claim. Please expedite the claim process.",date,0
64,153,2,2,2,"Hi,I am Jamie Webb and my employee ID is EMP426-19-9713. 
I am having trouble with my travel claim, my expense amount was $78,518.07 for reimbursement. 
My other details such as email is smithian@hotmail.com and postal code is 58552 and account number is SPOH00786701572856. 
Please look into matter asap. My place of residence is 216 Holland Plain
Brianville, AK 34890.",name ssn money mail zip_code bank_account_number address,1
65,13,4,4,2,"Hi team, I want to avail the maternity benefit from 2012-04-03. My employee ID is 177-74-5045 and designation is Further education lecturer. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
66,81,4,6,2,"I am unable to log in to my account. My credentials are, username rickeywiggins, email xnichols@gmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
67,83,0,2,3,"Hi,I am Veronica Rice and my employee ID is EMP852-73-7665. 
I am having trouble with my travel claim, my expense amount was $618.60 for reimbursement.
 My other details such as designation is Development worker, community and email is perezcorey@gmail.com. 
The payment was done with given credit card number 6568751851423573 and credit card type American Express.",name ssn money job mail credit_card_number cc_provider,1
68,156,3,0,2,"Hi team I want to access http://www.scott.com/ website for research purpose kindly remove the site from the proxy. My employee id is 045-77-7979 and my profile is Nurse, adult.",url ssn job,1
69,77,0,4,3,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 468-51-6495. Please initiate the recruitment under my project. thanks",ssn,1
70,148,1,4,3,"Hi I am Jennifer Holland, currently working as Learning mentor. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
71,130,4,5,3,"Hi,I am Aaron Nunez and from Unit 1329 Box 3233
DPO AA 36391. 
I am having trouble with my medical claim, my employee ID is EMP481-87-9203 and amount was $873.33. 
The payment was made through my credit card 4411631888761530. 
My other details such as designation is Surgeon email is burkeamy@yahoo.com and postal code is 06957. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
72,100,4,4,3,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 595-44-6342. Please initiate the recruitment under my project. thanks",ssn,1
73,36,3,7,3,"I am experiencing technical issues with Microwave. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username mitchelltara, Email cwilliams@gmail.com.",product_name username mail,1
74,102,1,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
75,67,3,6,2,"I am unable to log in to my account. My credentials are, username kcooper, email littlekathryn@gmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
76,161,2,5,2,"Hi,I am Sheila Rodriguez and my employee ID is EMP231-08-9697 from Strickland, Moore and Sharp. 
I am having trouble with health account, my National Health Scheme number is 231-08-9697 and amount was $967.46. 
My other details such as email is iroberts@hotmail.com and postal code is 98680. 
Please look into matter. My place of residence is Unit 4817 Box 2354
DPO AP 76432.",name ssn company ssn money mail zip_code address,1
77,34,4,0,2,Hi team I want to access http://www.johnson-levine.com/ website for research purpose kindly remove the site from the proxy. My employee id is 068-21-0917 and my profile is Media buyer.,url ssn job,1
78,128,1,6,2,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
79,56,1,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city West Loganborough.,city,0
80,148,1,1,3,"Hi, I need a corporate credit card for my international travel with the $553.02. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
