ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,43,1,2,3,"Hi, I need $75.62 for my international business travel that is on 1995-11-07 please see the attached itinerary and approval. Thank you.",money date,0
1,69,2,6,3,"I am unable to log in to my account. My credentials are, username derek08, email tuckerstephen@hotmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
2,4,1,3,1,"Hi team, I want a leave from 1995-03-13 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Jared Chan, designation Psychotherapist, dance movement",date name job,1
3,198,3,1,3,"Hi, my team needs a new Blender for the project kindly help us to come up with the quote for the said product.",product_name,0
4,117,2,1,1,"I noticed unauthorized transactions on my credit card statement for the amount of $5,505.83 on 1998-08-18. The transactions are listed as Lewis-Crawford. I did not authorize these transactions and would like them to be reversed immediately to my credit card 4885340086715176.",money date company credit_card_number,1
5,108,1,2,1,"Dear team, I am shifting to New Marc from Daniellehaven due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
6,154,0,7,3,"I recently purchased Air Purifier for the amount $2,470.34 on date 1996-06-30, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 2001-08-30 from my home 93323 Olivia Mission
Toddstad, AL 75823 and initiate a refund to my credit card 180004167446677.",product_name money date date residence credit_card_number,1
7,67,1,5,3,"Hi,I am Wayne Kaufman and from 2947 James Glen
Lake Ethan, VI 51792. 
I am having trouble with my medical claim, my employee ID is EMP251-88-1388 and amount was $6,915.09. 
The payment was made through my credit card 4123082353893. 
My other details such as designation is Community education officer email is xstevens@yahoo.com and postal code is 64302. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
8,70,3,6,3,"Hi, I have been logged out of my account and cannot login back. my username is cgoodman. Please resolve it.",username,0
9,194,3,7,2,"Hi team, I need the catalogue of available Air Conditioner for purchase with the price listed. Please send me the catalogue.",product_name,0
