ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,51,3,3,2,"Hi team, I want a leave from 1970-07-07 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:James Park, designation Insurance account manager",date name job,1
1,11,2,5,3,"Hi,I am Richard Young and I work in Lee-Kent. My employee ID is EMP074-72-6676. 
I am having trouble with health account, my userid is townsendhunter and amount was $749.52. 
My postal code is 88461. My country of residence is 97571 Black Manors
Marcusshire, ID 66677. 
Please look into matter asap.",name company ssn username money zip_code address,1
2,182,2,2,0,"Dear team, I am shifting to Laurenstad from Weekstown due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
3,11,2,7,3,"I am experiencing technical issues with Garbage Disposal Unit. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username townsendhunter, Email anthony56@gmail.com.",product_name username mail,1
4,28,3,7,3,"I recently purchased Water Purifier for the amount $8,028.88 on date 1975-12-30, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 2012-09-09 from my home PSC 3350, Box 9660
APO AE 98888 and initiate a refund to my credit card 6011534562997876.",product_name money date date residence credit_card_number,1
5,179,0,7,1,"I am experiencing technical issues with Blender. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username jasoncrosby, Email bradley57@yahoo.com.",product_name username mail,1
6,92,4,7,3,"I recently purchased Air Conditioner for the amount $8,639.56 on date 1976-06-19, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1996-08-08 from my home 49790 Rivera Shoals
New Erikfurt, DE 16993 and initiate a refund to my credit card 676157056414.",product_name money date date residence credit_card_number,1
7,91,4,2,0,"Dear team, I am shifting to Lake Elizabeth from Rodriguezhaven due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
8,51,3,7,2,"Hi, I have a need of Garbage Disposal Unit in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
9,156,0,6,2,"I have recently moved and would like to update my account information with my new address. My new address is PSC 8669, Box 3768
APO AA 10411. Please assist me with updating my account information.",residence,1
