ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,170,1,4,3,"Hi I am Jennifer Craig, currently working as Futures trader. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
1,21,2,4,2,"Hi team, I want to avail the maternity benefit from 1970-10-25. My employee ID is 661-44-5951 and designation is Environmental consultant. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
2,99,4,6,3,"I am unable to log in to my account. My credentials are, username fmitchell, email bowenmarissa@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
3,193,2,7,3,"Hi team, I need the catalogue of available Washing Machine for purchase with the price listed. Please send me the catalogue.",product_name,0
4,83,0,3,2,"Hi team, I am Jessica Bryant, employee id 602-36-8887. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
5,108,2,3,3,"Hi team, I want a leave from 2000-03-05 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Michael Mejia, designation Aeronautical engineer",date name job,1
6,110,0,0,2,"Hi, I need to the installation of Salesforce for development purpose of my project.",software,0
7,196,3,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
8,82,2,7,3,"Hi team, I need the catalogue of available Air Purifier for purchase with the price listed. Please send me the catalogue.",product_name,0
9,90,4,0,3,"Hi, I want the installation of python package qt5. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
10,119,1,3,2,"Hi team, my be leave balance shown in the system is not correct as of 1992-11-29. The leave shown are less. Please resolve the issue.",date,0
11,147,1,7,2,"Hi team, I need the catalogue of available Dishwasher for purchase with the price listed. Please send me the catalogue.",product_name,0
12,142,1,7,0,"I recently purchased Vacuum Cleaner for the amount $198.99 on date 1978-12-14, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 2022-07-07 from my home 59147 Williams Alley
Danielberg, IA 95020 and initiate a refund to my credit card 30495511695641.",product_name money date date residence credit_card_number,1
13,56,1,4,1,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 405-60-6656. Please initiate the recruitment under my project. thanks",ssn,1
14,146,2,4,2,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 699-21-8885. Please initiate the recruitment under my project. thanks",ssn,1
15,28,3,5,3,"Hi,I am Christina Torres and my employee ID is EMP667-22-2502 from Johnson and Sons. 
I am having trouble with health account, my National Health Scheme number is 667-22-2502 and amount was $74.98. 
My other details such as email is kathrynmullins@gmail.com and postal code is 97377. 
Please look into matter. My place of residence is 252 Rocha Drives Apt. 537
Port Priscilla, KS 58069.",name ssn company ssn money mail zip_code address,1
16,39,1,0,0,Hi team I want to access https://graves-liu.com/ website for research purpose kindly remove the site from the proxy. My employee id is 689-32-7860 and my profile is Visual merchandiser.,url ssn job,1
17,168,3,1,2,"I noticed unauthorized transactions on my credit card statement for the amount of $7,130.23 on 1971-10-20. The transactions are listed as Simpson Group. I did not authorize these transactions and would like them to be reversed immediately to my credit card 180072948613964.",money date company credit_card_number,1
18,116,1,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
19,110,0,4,3,"Hi Team, can you please confirm whether on the 2019-08-26 we have a vacation or not as in my state it is a regional festival.",date,0
20,129,2,7,1,"I am experiencing technical issues with Refrigerator. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username tammywhite, Email tina89@yahoo.com.",product_name username mail,1
21,9,4,6,3,"I have recently moved and would like to update my account information with my new address. My new address is 0113 Christina Crossroad
South Wendy, GU 94217. Please assist me with updating my account information.",residence,1
22,56,1,3,3,"Hi team, I want a leave from 2008-11-30 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Aaron Mason, designation Psychologist, counselling",date name job,1
23,198,0,6,1,"I am unable to log in to my account. My credentials are, username fgraham, email lwaters@gmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
24,181,1,4,3,"Hi team, I want to avail the maternity benefit from 2021-04-11. My employee ID is 118-44-6963 and designation is Pharmacist, hospital. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
25,82,2,5,3,"Hi,I am Melissa Craig and I work in Martin, Smith and Hanson. My employee ID is EMP061-03-6348. 
I am having trouble with health account, my userid is parkerrobert and amount was $712.05. 
My postal code is 45769. My country of residence is 003 Hammond River Suite 237
South Erin, IL 56504. 
Please look into matter asap.",name company ssn username money zip_code address,1
26,103,3,3,2,"Hi team, I am Mary Barnett, employee id 876-28-4796. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
27,32,4,0,2,Hi team I want to access https://adams-wolfe.com/ website for research purpose kindly remove the site from the proxy,url,0
28,145,3,4,3,"Hi Team, can you please confirm whether on the 2020-07-11 we have a vacation or not as in my state it is a regional festival.",date,0
29,66,0,7,2,"I recently purchased Refrigerator for the amount $79,837.26 on date 2017-11-15, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 2000-05-12 from my home 3096 Moreno Cape
Hendersonton, DE 13120 and initiate a refund to my credit card 6011772596286128.",product_name money date date residence credit_card_number,1
30,194,4,4,2,"Hi team, I want to avail the maternity benefit from 2012-06-20. My employee ID is 097-45-9913 and designation is Legal executive. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
31,133,4,7,1,"I recently purchased Air Conditioner for the amount $637.54 on date 1975-03-21, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 2001-09-15 from my home 239 Eric Ports Apt. 883
Martinmouth, WA 67421 and initiate a refund to my credit card 3508263530366819.",product_name money date date residence credit_card_number,1
32,103,3,2,2,"Hi, I need $2.46 for my international business travel that is on 1970-09-07 please see the attached itinerary and approval. Thank you.",money date,0
33,158,2,1,3,"Hi,I am Billy Johnson and my employee ID is EMP028-02-1653. 
I am having trouble with my hardware claim, my expense amount was $3.40 for reimbursement. 
My other details such as designation is Aid worker, userid bowmanjohn and email is monicawhite@hotmail.com.",name ssn money job username mail,1
34,127,3,5,2,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
35,13,4,3,1,"Hi team, I want a leave from 2013-06-17 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Brenda Norman, designation Clinical scientist, histocompatibility and immunogenetics",date name job,1
36,72,4,6,0,"I am unable to log in to my account. My credentials are, username tracidavis, email blackjudith@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
37,134,0,0,3,"hi team, I am Sophia Moore and my employee id is 442-87-2277. I need the installation of Dropbox for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
