ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,123,3,1,2,"Hi, my team needs a new Washing Machine for the project kindly help us to come up with the quote for the said product.",product_name,0
1,2,4,3,2,"Hi team, my be leave balance shown in the system is not correct as of 1974-02-26. The leave shown are less. Please resolve the issue.",date,0
2,5,4,3,3,"Hi team, my be leave balance shown in the system is not correct as of 2019-07-26. The leave shown are less. Please resolve the issue.",date,0
3,78,0,6,2,"I have recently moved and would like to update my account information with my new address. My new address is 0626 Richmond Hollow
Wilsonberg, MI 97648. Please assist me with updating my account information.",residence,1
4,76,4,3,2,"Hi team, I am James Riley, employee id 242-50-3730. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
5,95,0,1,2,"Hi, my team needs a new Sewing Machine for the project kindly help us to come up with the quote for the said product.",product_name,0
6,21,1,5,3,"Hi,I am David Ayala and I work in Robertson PLC. My employee ID is EMP712-68-6043. 
I am having trouble with health account, my userid is stanleysmith and amount was $5,701.43. 
My postal code is 57421. My country of residence is 035 Hill Via Apt. 175
Brianbury, PA 61841. 
Please look into matter asap.",name company ssn username money zip_code address,1
7,60,4,5,1,"Hi,I am Elizabeth Campbell and my employee ID is EMP877-33-8981 from Adams Ltd. 
I am having trouble with health account, my National Health Scheme number is 877-33-8981 and amount was $3.04. 
My other details such as email is buchananguy@yahoo.com and postal code is 52358. 
Please look into matter. My place of residence is 983 Hunt Street Apt. 168
Sullivanborough, AS 79053.",name ssn company ssn money mail zip_code address,1
8,120,1,4,3,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 200-05-4394. Please initiate the recruitment under my project. thanks",ssn,1
9,151,4,6,2,"I have recently moved and would like to update my account information with my new address. My new address is 00808 Tran Villages Suite 145
Kevinbury, ID 88892. Please assist me with updating my account information.",residence,1
10,18,0,4,2,"Hi Team, can you please confirm whether on the 1996-09-16 we have a vacation or not as in my state it is a regional festival.",date,0
11,146,2,1,3,"Hi,I am Charles Barker and my employee ID is EMP285-43-5124. 
I am having trouble with my hardware claim, my expense amount was $49.47 for reimbursement. 
My other details such as designation is Biomedical engineer, userid jeffrey70 and email is porterdiane@hotmail.com.",name ssn money job username mail,1
12,123,3,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
13,155,2,1,3,I noticed unauthorized transactions on my credit card statement for the amount of $39.83 on 1982-05-20. The transactions are listed as Deleon-Wright. I did not authorize these transactions and would like them to be reversed immediately to my credit card 6548246174032446.,money date company credit_card_number,1
14,56,0,1,3,"Hi,I am Patrick Strong and my employee ID is EMP830-96-0788. 
I am having trouble with my hardware claim, my expense amount was $3,583.65 for reimbursement. 
My other details such as designation is Public house manager, userid tracy59 and email is nealsuzanne@yahoo.com.",name ssn money job username mail,1
15,68,2,4,2,"Hi I am Jennifer Wood, currently working as Legal executive. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
16,10,2,6,3,"I am unable to log in to my account. My credentials are, username stephanieedwards, email davismatthew@hotmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
17,56,0,4,2,"Hi team, I want to avail the maternity benefit from 2021-11-27. My employee ID is 830-96-0788 and designation is Public house manager. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
18,16,3,0,2,"Hi team, I am not able to run Wolfrom in my system due to internal error. Please see the attached error and resolve the issue",software,0
19,53,4,3,3,"Hi team, I am Andrea Moreno, employee id 766-61-3264. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
20,78,0,2,3,"Hi,I am Brian Beck and my employee ID is EMP382-90-8848. 
I am having trouble with my travel claim, my expense amount was $45,389.73 for reimbursement.
 My other details such as designation is Dispensing optician and email is leslie48@yahoo.com. 
The payment was done with given credit card number 36767413754427 and credit card type VISA 13 digit.",name ssn money job mail credit_card_number cc_provider,1
21,118,0,4,2,"Hi HR team I want to refer my friend for the Administrator, charities/voluntary organisations but I cannot access the referral site. Can you please accept this referral through this mail.",job,0
22,59,4,3,2,"Hi team, I am Gary Sanders, employee id 333-98-8488. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
23,61,0,7,3,"I recently purchased Domestic Robot for the amount $43,525.27 on date 2008-10-10, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1984-07-15 from my home 714 Gordon Ville
Ronaldstad, LA 10727 and initiate a refund to my credit card 3553663210724605.",product_name money date date residence credit_card_number,1
24,93,3,3,3,"Hi, I have applied for the sick leave on 2021-08-05 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
25,116,3,7,3,"Hi team, I need the catalogue of available Air Conditioner for purchase with the price listed. Please send me the catalogue.",product_name,0
26,67,4,5,3,"Hi,I am Rachel Hill and my employee ID is EMP665-59-8632 from Ferguson Group. 
I am having trouble with health account, my National Health Scheme number is 665-59-8632 and amount was $58.27. 
My other details such as email is christopher52@yahoo.com and postal code is 79928. 
Please look into matter. My place of residence is 43101 Woodard Flats
Davidmouth, OH 99834.",name ssn company ssn money mail zip_code address,1
27,103,4,3,3,"Hi team, I am Aaron Gregory, employee id 824-73-7090. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
28,103,4,3,0,"Hi team, I am Aaron Gregory, employee id 824-73-7090. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
29,105,3,6,2,"Hi, I have been logged out of my account and cannot login back. my username is joycejoshua. Please resolve it.",username,0
30,23,1,1,0,"Hi, I need a corporate credit card for my international travel with the $8,649.34. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
31,166,3,6,3,"Hi, I have been logged out of my account and cannot login back. my username is zjuarez. Please resolve it.",username,0
