ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,1,2,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
1,0,4,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
2,39,1,2,2,"Dear team, I am shifting to Port Ricky from Joyceberg due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
3,27,1,4,3,"Hi Team, can you please confirm whether on the 1994-03-07 we have a vacation or not as in my state it is a regional festival.",date,0
4,135,1,4,3,"Hi Team, I was wondering whether this Magazine journalist is still available in this team. I want to refer my friend for this role. please confirm.",job,0
5,186,3,2,3,"Hi, I need $3,873.02 for my international business travel that is on 2022-09-16 please see the attached itinerary and approval. Thank you.",money date,0
6,154,1,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Port Joseph.,city,0
7,137,0,0,2,"Hi team, I want to upgrade the Outlook for my project requirements. Kidly do the needful.",software,0
8,149,0,3,3,"Hi team, my be leave balance shown in the system is not correct as of 2005-07-25. The leave shown are less. Please resolve the issue.",date,0
9,22,2,4,2,"Hi Team, I was wondering whether this Medical secretary is still available in this team. I want to refer my friend for this role. please confirm.",job,0
10,105,0,0,3,"Hi, I need to the installation of Secureworks for development purpose of my project.",software,0
11,125,1,5,2,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
12,147,3,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
13,115,3,3,2,"Hi, I have applied for the sick leave on 1999-04-24 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
14,12,2,3,3,"Hi, I have applied for the sick leave on 1977-11-30 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
15,99,4,2,3,"Dear team, I am shifting to Allisonfurt from Andradeton due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
16,44,4,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
17,193,2,2,1,"Hi, I need $50.67 for my international business travel that is on 2012-12-11 please see the attached itinerary and approval. Thank you.",money date,0
18,147,3,4,2,"Hi Team, can you please confirm whether on the 1981-11-19 we have a vacation or not as in my state it is a regional festival.",date,0
19,155,1,6,3,"Hi, I have been logged out of my account and cannot login back. my username is brittanyashley. Please resolve it.",username,0
20,45,3,1,3,"Hi, I need a corporate credit card for my international travel with the $70.09. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
21,141,3,6,1,"Hi team, I need access to the intern portal. please enable it for me.",,0
22,121,4,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
23,179,2,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1982-01-15. The leave shown are less. Please resolve the issue.",date,0
24,76,0,7,3,"Hi, I have a need of Air Purifier in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
25,186,3,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
26,12,2,7,1,"Hi team, I need the catalogue of available Oven for purchase with the price listed. Please send me the catalogue.",product_name,0
27,50,1,3,3,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
28,170,0,2,3,"Hi, I need $601.42 for my international business travel that is on 2001-06-11 please see the attached itinerary and approval. Thank you.",money date,0
29,171,3,5,2,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
30,140,4,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
31,126,1,5,2,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Port Ericaville.,city,0
32,117,2,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
33,135,1,0,3,"Hi, I need to the installation of Dropbox for development purpose of my project.",software,0
34,131,1,2,3,"Dear team, I am shifting to Moranview from Pattersonshire due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
35,167,4,6,2,"Hi, I have been logged out of my account and cannot login back. my username is julia13. Please resolve it.",username,0
36,26,0,3,3,"Hi team, my be leave balance shown in the system is not correct as of 2002-03-28. The leave shown are less. Please resolve the issue.",date,0
37,28,2,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
38,34,4,0,2,"Hi, I need to the installation of Python for development purpose of my project.",software,0
39,22,2,4,3,"Hi Team, can you please confirm whether on the 1976-05-26 we have a vacation or not as in my state it is a regional festival.",date,0
40,25,1,6,0,"Hi team, I need access to the intern portal. please enable it for me.",,0
41,57,2,5,2,"Hi, I had applied for the claim on 1982-03-30. I can see there is no progress on the claim. Please expedite the claim process.",date,0
42,70,4,0,3,"Hi, I need to the installation of VSCode for development purpose of my project.",software,0
43,61,0,3,2,"Hi, I have applied for the sick leave on 2002-12-15 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
