ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,92,1,1,2,"I made a payment of $29,050.12 for my account on 1999-05-25, but it has not been credited yet. The payment was made using my credit card 4788726804786754. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is laurenfoster@yahoo.com and phone number is 4775089831910",money date credit_card_number mail phone_number,1
1,170,4,0,3,"Hi team, I am not able to run Jabber in my system due to internal error. Please see the attached error and resolve the issue",software,0
2,161,0,1,2,"Hi,I am Travis Rodriguez and my employee ID is EMP388-14-5382. 
I am having trouble with my hardware claim, my expense amount was $7.87 for reimbursement. 
My other details such as designation is Surveyor, insurance, userid jonessusan and email is courtneymullen@gmail.com.",name ssn money job username mail,1
3,65,1,4,3,"Hi team, I want to avail the maternity benefit from 1982-04-17. My employee ID is 856-16-6015 and designation is Statistician. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
4,181,2,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
5,121,3,6,3,"I have recently moved and would like to update my account information with my new address. My new address is 1747 Cameron Common Apt. 954
New Carlosborough, ME 02192. Please assist me with updating my account information.",residence,1
6,36,4,0,2,"Hi, I need to the installation of Salesforce for development purpose of my project.",software,0
7,63,2,3,2,"Hi team, I want a leave from 2019-05-03 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:John Morales, designation Public relations account executive",date name job,1
8,132,3,2,3,"Hi,I am Julie Jacobson and my employee ID is EMP359-70-4505. 
I am having trouble with my travel claim, my expense amount was $887.66 for reimbursement. 
My other details such as email is christopherwalker@hotmail.com and postal code is 12620 and account number is YTFI32531776751579. 
Please look into matter asap. My place of residence is 09138 Alexander Locks Apt. 812
South Josefort, ID 31765.",name ssn money mail zip_code bank_account_number address,1
9,16,3,6,2,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
10,104,2,7,3,"I recently purchased Dehumidifier for the amount $93,793.76 on date 2012-03-11, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1980-09-09 from my home 0768 Sean Shores
South Juliehaven, PW 35566 and initiate a refund to my credit card 4656004530338.",product_name money date date residence credit_card_number,1
11,119,0,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
12,54,1,3,3,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
13,159,3,3,2,"Hi team, I am Timothy Hopkins, employee id 189-33-9935. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
14,185,0,3,2,"Hi team, my be leave balance shown in the system is not correct as of 2005-04-02. The leave shown are less. Please resolve the issue.",date,0
15,114,2,2,3,"Hi,I am William Mcconnell and my employee ID is EMP223-76-7360. 
I am having trouble with my travel claim, my expense amount was $41,033.95 for reimbursement. 
My other details such as email is tsmith@gmail.com and postal code is 21119 and account number is SUSE52965100034597. 
Please look into matter asap. My place of residence is 83643 David Curve
Tonyside, AS 14893.",name ssn money mail zip_code bank_account_number address,1
16,153,4,3,0,"Hi team, I am David Hubbard, employee id 483-30-5020. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
17,160,3,4,3,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 383-62-4373. Please initiate the recruitment under my project. thanks",ssn,1
18,134,3,6,2,"I am unable to log in to my account. My credentials are, username hgriffin, email jessica03@gmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
19,30,2,4,2,"Hi Team, I was wondering whether this Local government officer is still available in this team. I want to refer my friend for this role. please confirm.",job,0
20,97,2,1,2,"I made a payment of $6,688.28 for my account on 2010-01-20, but it has not been credited yet. The payment was made using my credit card 3542781596961593. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is rhurst@hotmail.com and phone number is 0314447814258",money date credit_card_number mail phone_number,1
21,161,0,7,3,"I am experiencing technical issues with Sewing Machine. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username jonessusan, Email courtneymullen@gmail.com.",product_name username mail,1
22,143,2,1,3,"I made a payment of $15.77 for my account on 2022-06-04, but it has not been credited yet. The payment was made using my credit card 3587067574630475. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is gaysean@gmail.com and phone number is 1059455952790",money date credit_card_number mail phone_number,1
23,52,2,3,3,"Hi team, I am Scott Smith, employee id 372-28-5770. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
24,40,1,6,3,"Hi, I have been logged out of my account and cannot login back. my username is bruceanthony. Please resolve it.",username,0
25,191,0,7,2,"I am experiencing technical issues with Microwave. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username brandtjanet, Email gmartinez@hotmail.com.",product_name username mail,1
26,65,1,0,3,Hi team I want to access https://www.mullins-barnett.com/ website for research purpose kindly remove the site from the proxy,url,0
27,35,2,2,3,"Hi,I am Melanie Wood and my employee ID is EMP597-18-1252. 
I am having trouble with my travel claim, my expense amount was $77,007.15 for reimbursement. 
My other details such as email is jeffreyhuang@gmail.com and postal code is 97321 and account number is NNON93139791931792. 
Please look into matter asap. My place of residence is 31316 Samantha Turnpike Apt. 227
Port Stephanie, GA 41367.",name ssn money mail zip_code bank_account_number address,1
28,116,4,2,2,"Dear team, I am shifting to South Kimberlyfurt from Thomasbury due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
29,175,2,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
30,7,2,7,2,"I am experiencing technical issues with Ceiling Fan. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username lmoss, Email josegray@yahoo.com.",product_name username mail,1
31,124,4,3,2,"Hi, I have applied for the sick leave on 2003-07-23 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
32,50,1,6,1,"I have recently moved and would like to update my account information with my new address. My new address is 9989 Robert Forks
Toddmouth, CT 96551. Please assist me with updating my account information.",residence,1
33,158,3,0,3,"hi team, I am Teresa Atkinson and my employee id is 657-27-9831. I need the installation of Outlook for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
34,182,2,4,2,Hi HR team I want to refer my friend for the Artist but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
35,184,0,2,3,"Hi,I am Keith Burns and my employee ID is EMP323-71-1800. 
I am having trouble with my travel claim, my expense amount was $765.30 for reimbursement. 
My other details such as email is timothy85@yahoo.com and postal code is 11452 and account number is WXZJ79106310860177. 
Please look into matter asap. My place of residence is 144 Ellis Drive
Lake Autumn, VA 85369.",name ssn money mail zip_code bank_account_number address,1
36,197,2,4,3,"Hi team, I want to avail the maternity benefit from 2022-02-19. My employee ID is 203-04-4769 and designation is Multimedia programmer. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
37,48,0,4,2,"Hi I am Matthew Mclaughlin, currently working as Intelligence analyst. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
38,109,0,4,2,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 069-97-7011. Please initiate the recruitment under my project. thanks",ssn,1
39,114,2,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1972-04-07. The leave shown are less. Please resolve the issue.",date,0
