ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,143,1,1,2,"I made a payment of $5,474.59 for my account on 1985-10-09, but it has not been credited yet. The payment was made using my credit card 676217991253. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is raymondtanya@gmail.com and phone number is 6730162216027",money date credit_card_number mail phone_number,1
1,76,1,6,2,"I am unable to log in to my account. My credentials are, username gregoryhuber, email gregory27@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
2,17,3,3,3,"Hi, I have applied for the sick leave on 2004-02-02 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
3,97,1,6,1,"I have recently moved and would like to update my account information with my new address. My new address is 6472 Oliver Valley
East Phillip, PW 36066. Please assist me with updating my account information.",residence,1
4,159,0,4,3,"Hi Team, can you please confirm whether on the 2015-06-19 we have a vacation or not as in my state it is a regional festival.",date,0
5,17,3,7,3,"Hi team, I need the catalogue of available Oven for purchase with the price listed. Please send me the catalogue.",product_name,0
6,123,4,3,3,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
7,104,1,7,2,"Hi team, I need the catalogue of available Hair Dryer for purchase with the price listed. Please send me the catalogue.",product_name,0
8,158,0,1,0,"Hi,I am Lisa Cruz and my employee ID is EMP001-24-2972. 
I am having trouble with my hardware claim, my expense amount was $60,828.51 for reimbursement. 
My other details such as designation is Occupational psychologist, userid obrooks and email is munozashley@hotmail.com.",name ssn money job username mail,1
9,69,1,4,1,"Hi Team, I was wondering whether this Sport and exercise psychologist is still available in this team. I want to refer my friend for this role. please confirm.",job,0
10,37,3,3,2,"Hi team, I want a leave from 2015-01-21 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Cheryl Lee, designation Forensic scientist",date name job,1
11,138,0,3,3,"Hi, I have applied for the sick leave on 2005-01-05 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
12,112,0,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1984-10-15. The leave shown are less. Please resolve the issue.",date,0
13,60,3,4,3,"Hi Team, can you please confirm whether on the 1991-12-21 we have a vacation or not as in my state it is a regional festival.",date,0
14,147,0,4,3,"Hi Team, I was wondering whether this Psychotherapist, dance movement is still available in this team. I want to refer my friend for this role. please confirm.",job,0
15,48,3,4,2,"Hi Team, can you please confirm whether on the 1990-10-30 we have a vacation or not as in my state it is a regional festival.",date,0
16,85,4,3,2,"Hi team, I want a leave from 1997-11-27 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Ryan Harrell, designation Accommodation manager",date name job,1
17,134,0,2,3,"Hi, I need $23,804.65 for my international business travel that is on 2010-03-29 please see the attached itinerary and approval. Thank you.",money date,0
18,47,0,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
19,84,2,2,3,"Dear team, I am shifting to New Michael from Perezton due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
20,110,4,5,2,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Lake Meganland.,city,0
21,116,0,1,2,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
22,161,1,3,3,"Hi team, I want a leave from 2016-06-05 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Sarah Dillon, designation Lecturer, further education",date name job,1
23,190,0,0,3,"Hi team, I want to upgrade the VSCode for my project requirements. Kidly do the needful.",software,0
24,18,2,1,3,"Hi, my team needs a new Washing Machine for the project kindly help us to come up with the quote for the said product.",product_name,0
25,60,3,4,2,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 637-97-5555. Please initiate the recruitment under my project. thanks",ssn,1
26,158,0,3,2,"Hi team, I want a leave from 2009-10-23 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Lisa Cruz, designation Occupational psychologist",date name job,1
27,191,3,7,3,"Hi team, I need the catalogue of available Microwave for purchase with the price listed. Please send me the catalogue.",product_name,0
28,0,4,1,3,"Hi, my team needs a new Dryer for the project kindly help us to come up with the quote for the said product.",product_name,0
29,24,4,4,3,"Hi Team, I was wondering whether this Research scientist (maths) is still available in this team. I want to refer my friend for this role. please confirm.",job,0
30,160,1,2,2,"Hi, I need $4.42 for my international business travel that is on 2009-08-25 please see the attached itinerary and approval. Thank you.",money date,0
31,96,3,4,3,Hi HR team I want to refer my friend for the Graphic designer but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
32,159,0,4,3,"Hi Team, can you please confirm whether on the 2005-07-05 we have a vacation or not as in my state it is a regional festival.",date,0
33,164,4,4,2,"Hi team, I want to avail the maternity benefit from 1976-08-24. My employee ID is 632-94-2986 and designation is Trade mark attorney. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
34,187,0,7,3,"Hi team, I need the catalogue of available Dryer for purchase with the price listed. Please send me the catalogue.",product_name,0
35,191,3,7,3,"I am experiencing technical issues with Hair Dryer. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username ppowell, Email thomas66@gmail.com.",product_name username mail,1
36,140,3,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
37,125,2,7,2,"Hi team, I need the catalogue of available Freezer for purchase with the price listed. Please send me the catalogue.",product_name,0
38,68,1,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
39,120,4,3,2,"Hi team, I am Alexis Khan, employee id 424-28-7395. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
40,120,4,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
41,59,3,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
42,11,1,3,3,"Hi team, I want a leave from 1984-06-01 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Eric Russell, designation Toxicologist",date name job,1
43,152,1,5,2,"Hi,I am Catherine Anderson and I work in Clark-Wells. My employee ID is EMP849-32-6318. 
I am having trouble with health account, my userid is uallen and amount was $183.07. 
My postal code is 49881. My country of residence is 6028 Patricia Port Suite 583
South Brendashire, NC 15584. 
Please look into matter asap.",name company ssn username money zip_code address,1
44,74,2,2,1,"Dear team, I am shifting to Maryborough from Cooperton due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
45,190,0,1,1,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
46,170,2,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
47,88,4,6,1,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
48,131,3,7,2,"Hi team, I need the catalogue of available Dehumidifier for purchase with the price listed. Please send me the catalogue.",product_name,0
49,72,2,6,3,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
50,42,4,0,2,"Hi, I need to the installation of Gainsight for development purpose of my project.",software,0
51,124,1,5,1,"Hi,I am Julie Gibson and my employee ID is EMP598-76-8947 from Jones Inc. 
I am having trouble with health account, my National Health Scheme number is 598-76-8947 and amount was $93,938.83. 
My other details such as email is deborah72@hotmail.com and postal code is 47998. 
Please look into matter. My place of residence is USNV Greene
FPO AA 95411.",name ssn company ssn money mail zip_code address,1
52,41,2,6,3,"Hi, I have been logged out of my account and cannot login back. my username is vargashector. Please resolve it.",username,0
53,123,4,0,2,"Hi, I need to the installation of Acrobat Reader for development purpose of my project.",software,0
54,47,0,4,2,"Hi I am Patricia Lam, currently working as Set designer. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
55,132,4,5,2,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
56,126,1,4,2,"Hi I am Kenneth Hill, currently working as Engineer, maintenance (IT). I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
57,6,1,4,3,"Hi I am Victor Hernandez, currently working as Psychologist, counselling. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
58,0,4,6,1,"I am unable to log in to my account. My credentials are, username imoore, email jasmine42@hotmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
59,10,1,3,3,"Hi team, I am Dennis Vasquez, employee id 070-95-5179. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
60,80,2,3,3,"Hi, I have applied for the sick leave on 1977-05-08 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
61,113,4,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
62,35,1,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1982-05-24. The leave shown are less. Please resolve the issue.",date,0
63,48,3,6,3,"I have recently moved and would like to update my account information with my new address. My new address is 0752 Lance Rapids
North Shawnmouth, MT 84092. Please assist me with updating my account information.",residence,1
64,152,1,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
65,101,0,5,0,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city East Jerry.,city,0
66,55,1,2,3,"Dear team, I am shifting to Beltranchester from Davismouth due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
