ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,127,1,1,3,"I made a payment of $2.38 for my account on 1974-02-28, but it has not been credited yet. The payment was made using my credit card 180046985929277. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is wroberts@gmail.com and phone number is 1883282419397",money date credit_card_number mail phone_number,1
1,54,2,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Jenniferchester.,city,0
2,83,3,3,3,"Hi, I have applied for the sick leave on 2016-04-24 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
3,138,0,7,3,"I am experiencing technical issues with Blender. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username dfranklin, Email russelljennifer@hotmail.com.",product_name username mail,1
4,129,1,6,1,"I am unable to log in to my account. My credentials are, username gcardenas, email stephanie54@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
5,8,0,5,3,"Hi,I am Holly Murphy and from 2459 Burgess Skyway Apt. 660
East Amberview, AL 30126. 
I am having trouble with my medical claim, my employee ID is EMP055-73-5879 and amount was $4.28. 
The payment was made through my credit card 5499430909627321. 
My other details such as designation is Scientist, biomedical email is vbenjamin@yahoo.com and postal code is 10117. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
6,69,3,0,3,Hi team I want to access https://www.harrison.com/ website for research purpose kindly remove the site from the proxy. My employee id is 449-18-1463 and my profile is Armed forces logistics/support/administrative officer.,url ssn job,1
7,122,4,0,0,"hi team, I am Karen Mccoy and my employee id is 298-11-4245. I need the installation of Salesforce for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
8,159,0,4,3,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 161-30-9201. Please initiate the recruitment under my project. thanks",ssn,1
9,33,3,4,3,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 785-93-9928. Please initiate the recruitment under my project. thanks",ssn,1
10,126,4,5,1,"Hi,I am Shirley Ellison and from USNV Marquez
FPO AE 70951. 
I am having trouble with my medical claim, my employee ID is EMP515-82-7264 and amount was $8.70. 
The payment was made through my credit card 6011760960313289. 
My other details such as designation is Personal assistant email is shannon51@yahoo.com and postal code is 25663. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
11,147,0,2,3,"Dear team, I am shifting to Port Timothy from Coryland due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
12,119,4,3,3,"Hi team, I want a leave from 2017-05-29 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Amy Roberts, designation Dietitian",date name job,1
13,170,3,4,2,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 609-40-5045. Please initiate the recruitment under my project. thanks",ssn,1
14,70,1,5,2,"Hi, I had applied for the claim on 2005-01-05. I can see there is no progress on the claim. Please expedite the claim process.",date,0
15,8,0,5,3,"Hi,I am Holly Murphy and from 2459 Burgess Skyway Apt. 660
East Amberview, AL 30126. 
I am having trouble with my medical claim, my employee ID is EMP055-73-5879 and amount was $888.76. 
The payment was made through my credit card 343268798351325. 
My other details such as designation is Scientist, biomedical email is vbenjamin@yahoo.com and postal code is 10117. 
Please resolve my issue asap.",name address ssn money credit_card_number job mail zip_code,1
16,94,1,5,2,"Hi,I am Dennis Mccullough and I work in Callahan, Guzman and Gonzalez. My employee ID is EMP381-24-9965. 
I am having trouble with health account, my userid is toneill and amount was $6.75. 
My postal code is 40857. My country of residence is 66875 Wendy Route Apt. 623
Jenniferport, FM 76134. 
Please look into matter asap.",name company ssn username money zip_code address,1
17,87,2,6,3,"Hi, I have been logged out of my account and cannot login back. my username is ostevenson. Please resolve it.",username,0
18,143,4,1,2,"I made a payment of $594.73 for my account on 1984-12-10, but it has not been credited yet. The payment was made using my credit card 4284851163789353978. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is dixonamy@yahoo.com and phone number is 1486739511795",money date credit_card_number mail phone_number,1
19,176,2,6,2,"I have recently moved and would like to update my account information with my new address. My new address is PSC 1287, Box 0212
APO AE 07705. Please assist me with updating my account information.",residence,1
20,7,1,5,3,"Hi,I am Melissa Kelly and my employee ID is EMP472-03-6127 from Ruiz, Mitchell and Parrish. 
I am having trouble with health account, my National Health Scheme number is 472-03-6127 and amount was $7,445.33. 
My other details such as email is timothy88@hotmail.com and postal code is 06563. 
Please look into matter. My place of residence is 4374 Rogers Junction
Port Rebeccaborough, MO 64438.",name ssn company ssn money mail zip_code address,1
21,131,0,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Mckeehaven.,city,0
22,92,4,3,3,"Hi team, I want a leave from 1977-02-28 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Adam Mcdaniel Jr., designation Solicitor, Scotland",date name job,1
23,108,2,0,3,Hi team I want to access http://ray.com/ website for research purpose kindly remove the site from the proxy,url,0
24,120,3,1,3,"Hi,I am Anthony Coleman and my employee ID is EMP501-90-8434. 
I am having trouble with my hardware claim, my expense amount was $8,647.89 for reimbursement. 
My other details such as designation is Geologist, engineering, userid rsmith and email is veronicasmith@gmail.com.",name ssn money job username mail,1
25,107,4,5,1,"Hi,I am Monique Wade and I work in Bishop Group. My employee ID is EMP681-65-4600. 
I am having trouble with health account, my userid is stephen91 and amount was $72,395.91. 
My postal code is 37932. My country of residence is USNS Dawson
FPO AP 43159. 
Please look into matter asap.",name company ssn username money zip_code address,1
26,21,1,4,3,"Hi I am David Howard MD, currently working as Estate agent. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
27,28,4,7,2,"I am experiencing technical issues with Hair Dryer. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username jenniferreynolds, Email wheelertony@gmail.com.",product_name username mail,1
28,89,2,0,0,"hi team, I am Christopher Crawford and my employee id is 765-65-1081. I need the installation of Jabber for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
