ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,28,3,6,1,"I have recently moved and would like to update my account information with my new address. My new address is 5133 Deanna Estates Apt. 412
Sharonhaven, UT 25200. Please assist me with updating my account information.",residence,1
1,10,0,1,3,"Hi, I need a corporate credit card for my international travel with the $81,627.12. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
2,4,3,7,2,"Hi, I have a need of Garbage Disposal Unit in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
3,163,3,0,3,Hi team I want to access https://www.morgan.org/ website for research purpose kindly remove the site from the proxy. My employee id is 882-99-1411 and my profile is Higher education lecturer.,url ssn job,1
4,127,4,7,0,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
5,191,3,4,3,"Hi Team, I was wondering whether this Research scientist (physical sciences) is still available in this team. I want to refer my friend for this role. please confirm.",job,0
6,67,2,6,3,"Hi, I have been logged out of my account and cannot login back. my username is larsenashley. Please resolve it.",username,0
7,43,2,5,1,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
8,132,3,7,3,"Hi team, I need the catalogue of available Humidifier for purchase with the price listed. Please send me the catalogue.",product_name,0
9,156,4,3,2,"Hi, I have applied for the sick leave on 2002-08-20 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
10,139,4,2,2,"Hi, I need $293.82 for my international business travel that is on 2005-08-31 please see the attached itinerary and approval. Thank you.",money date,0
11,35,4,1,2,"Hi, my team needs a new Dishwasher for the project kindly help us to come up with the quote for the said product.",product_name,0
12,60,1,4,3,"Hi Team, I was wondering whether this Bonds trader is still available in this team. I want to refer my friend for this role. please confirm.",job,0
13,195,2,2,3,"Dear team, I am shifting to East Danielborough from Port Lisafurt due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
14,140,4,2,3,"Hi, I need $20,532.61 for my international business travel that is on 2011-07-09 please see the attached itinerary and approval. Thank you.",money date,0
