ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,177,4,2,1,"Hi, I need $2,083.70 for my international business travel that is on 2008-02-01 please see the attached itinerary and approval. Thank you.",money date,0
1,149,0,0,3,"Hi team, I want to upgrade the Secureworks for my project requirements. Kidly do the needful.",software,0
2,142,2,4,3,Hi HR team I want to refer my friend for the Editorial assistant but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
3,171,1,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
4,182,2,0,1,"Hi team, I want to upgrade the DocSend for my project requirements. Kidly do the needful.",software,0
5,25,0,6,3,"Hi, I have been logged out of my account and cannot login back. my username is rdavis. Please resolve it.",username,0
6,138,3,3,2,"Hi team, I want a leave from 2017-02-06 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Matthew Cook, designation Phytotherapist",date name job,1
7,122,3,5,3,"Hi, I had applied for the claim on 1982-09-27. I can see there is no progress on the claim. Please expedite the claim process.",date,0
8,34,4,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
9,69,3,2,2,"Dear team, I am shifting to New Teresa from New Sydneyland due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
10,37,0,7,3,"I recently purchased Microwave for the amount $1,519.01 on date 1979-03-30, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1973-06-28 from my home 555 Logan Inlet Apt. 845
Lake Kerri, WV 82580 and initiate a refund to my credit card 3514980084147210.",product_name money date date residence credit_card_number,1
11,84,3,2,3,"Dear team, I am shifting to East Cliffordchester from Barbarachester due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
12,58,3,4,3,"Hi team, I want to avail the maternity benefit from 1985-04-14. My employee ID is 645-50-3865 and designation is Buyer, industrial. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
13,26,2,4,2,"Hi Team, can you please confirm whether on the 2012-05-26 we have a vacation or not as in my state it is a regional festival.",date,0
14,30,3,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
15,17,0,3,3,"Hi team, my be leave balance shown in the system is not correct as of 2007-12-21. The leave shown are less. Please resolve the issue.",date,0
16,184,1,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1989-10-09. The leave shown are less. Please resolve the issue.",date,0
17,73,0,4,3,"Hi Team, I was wondering whether this Arts development officer is still available in this team. I want to refer my friend for this role. please confirm.",job,0
18,14,0,1,2,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
