ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,9,0,1,3,"Hi, my team needs a new Ceiling Fan for the project kindly help us to come up with the quote for the said product.",product_name,0
1,122,0,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
2,29,1,5,3,"Hi,I am Mr. David Pham and my employee ID is EMP796-94-0343 from Anderson, Alexander and Fisher. 
I am having trouble with health account, my National Health Scheme number is 796-94-0343 and amount was $16,107.24. 
My other details such as email is conradjoyce@yahoo.com and postal code is 92592. 
Please look into matter. My place of residence is 6595 Katie Isle Apt. 187
New Robinport, SC 25738.",name ssn company ssn money mail zip_code address,1
3,124,3,2,3,"Hi, I need $2,772.40 for my international business travel that is on 1997-05-01 please see the attached itinerary and approval. Thank you.",money date,0
4,164,4,5,2,"Hi,I am Valerie Smith and I work in Moody LLC. My employee ID is EMP521-23-7422. 
I am having trouble with health account, my userid is christopher57 and amount was $392.54. 
My postal code is 27980. My country of residence is 133 Cardenas Parkway Apt. 212
Danielland, DC 74529. 
Please look into matter asap.",name company ssn username money zip_code address,1
5,55,2,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
6,14,0,2,2,"Hi,I am David Harris and my employee ID is EMP093-88-5158. 
I am having trouble with my travel claim, my expense amount was $64.91 for reimbursement. 
My other details such as email is mariah67@gmail.com and postal code is 14110 and account number is FWGV65242616024873. 
Please look into matter asap. My place of residence is 63977 Clayton Way
Holderbury, TX 04113.",name ssn money mail zip_code bank_account_number address,1
7,186,0,3,2,"Hi team, I want a leave from 2000-01-08 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Joshua Smith, designation Systems analyst",date name job,1
8,139,4,6,3,"I am unable to log in to my account. My credentials are, username rwoods, email osmith@hotmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
9,170,1,4,3,"Hi I am Wendy Adams, currently working as Lawyer. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
10,43,1,2,1,"Dear team, I am shifting to New Claudia from Houstonland due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
11,50,2,2,3,"Hi,I am Sharon Lopez and my employee ID is EMP561-32-7383. 
I am having trouble with my travel claim, my expense amount was $3.26 for reimbursement. 
My other details such as email is masonhughes@hotmail.com and postal code is 95465 and account number is WQIR28188356927834. 
Please look into matter asap. My place of residence is PSC 2809, Box 6364
APO AA 69176.",name ssn money mail zip_code bank_account_number address,1
12,83,3,4,1,"Hi team, I want to avail the maternity benefit from 1977-05-09. My employee ID is 561-29-1808 and designation is Private music teacher. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
13,123,3,2,2,"Dear team, I am shifting to Brownview from North Justin due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
14,84,2,1,1,"I made a payment of $99.06 for my account on 1993-10-27, but it has not been credited yet. The payment was made using my credit card 4770691545192. I have attached a copy of the payment receipt for your reference. Please investigate the issue and update me on the status of the payment. My email address is david50@hotmail.com and phone number is 6010313992274",money date credit_card_number mail phone_number,1
15,176,2,4,1,"Hi Team, can you please confirm whether on the 2019-07-02 we have a vacation or not as in my state it is a regional festival.",date,0
16,7,4,7,3,"I am experiencing technical issues with Blender. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username zchavez, Email steven76@hotmail.com.",product_name username mail,1
17,114,0,6,3,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
18,26,2,6,2,"I have recently moved and would like to update my account information with my new address. My new address is 197 Scott Extensions
Gilbertport, PW 25183. Please assist me with updating my account information.",residence,1
19,136,2,0,3,"Hi, I need to the installation of Asana for development purpose of my project.",software,0
20,16,1,3,1,"Hi team, I want a leave from 2013-06-19 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Donna Little, designation Fine artist",date name job,1
21,47,3,4,1,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 346-24-5857. Please initiate the recruitment under my project. thanks",ssn,1
22,50,2,4,3,"Dear team, I want more members in my team. The project requires more skilled employee for the early completion of client project. My employee id is 561-32-7383. Please initiate the recruitment under my project. thanks",ssn,1
23,59,1,3,3,"Hi team, my be leave balance shown in the system is not correct as of 2016-09-17. The leave shown are less. Please resolve the issue.",date,0
24,45,0,5,3,"Hi,I am Christy Tran and my employee ID is EMP560-07-9218 from Reid, Harris and Wu. 
I am having trouble with health account, my National Health Scheme number is 560-07-9218 and amount was $9,859.05. 
My other details such as email is theresa19@hotmail.com and postal code is 27225. 
Please look into matter. My place of residence is 3195 Morrison Junctions Suite 891
Jessicastad, IL 18356.",name ssn company ssn money mail zip_code address,1
25,182,3,6,1,"I have recently moved and would like to update my account information with my new address. My new address is 110 Morris Mews Apt. 242
Jennifermouth, IN 56314. Please assist me with updating my account information.",residence,1
26,80,2,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
27,69,0,6,2,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
28,153,1,1,1,"Hi, my team needs a new Dryer for the project kindly help us to come up with the quote for the said product.",product_name,0
29,58,1,2,2,"Hi, I need $12,742.85 for my international business travel that is on 1977-11-15 please see the attached itinerary and approval. Thank you.",money date,0
30,69,0,3,2,"Hi team, I want a leave from 1985-09-06 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Julie Myers, designation Hydrographic surveyor",date name job,1
