ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,189,2,4,2,"Hi Team, I was wondering whether this Retail buyer is still available in this team. I want to refer my friend for this role. please confirm.",job,0
1,29,0,6,3,"Hi, I have been logged out of my account and cannot login back. my username is kevin88. Please resolve it.",username,0
2,136,0,2,2,"Hi, I need $7.25 for my international business travel that is on 2010-11-17 please see the attached itinerary and approval. Thank you.",money date,0
3,51,3,7,0,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
4,95,0,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
5,150,1,3,3,"Hi, I have applied for the sick leave on 1972-10-13 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
6,18,2,6,3,"Hi, I have been logged out of my account and cannot login back. my username is morrisonmelinda. Please resolve it.",username,0
7,137,0,2,3,"Hi, I need $65,088.96 for my international business travel that is on 1999-07-02 please see the attached itinerary and approval. Thank you.",money date,0
8,115,3,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
9,199,4,4,2,"Hi Team, can you please confirm whether on the 2010-07-18 we have a vacation or not as in my state it is a regional festival.",date,0
10,66,0,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Jamesmouth.,city,0
11,109,0,6,2,"Hi, I have been logged out of my account and cannot login back. my username is tmccall. Please resolve it.",username,0
12,124,3,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
13,101,2,2,3,"Dear team, I am shifting to East Frederickfurt from Lake Michellefurt due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
14,166,0,3,1,"Hi team, my be leave balance shown in the system is not correct as of 1984-08-24. The leave shown are less. Please resolve the issue.",date,0
15,30,2,6,2,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
16,103,1,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
17,174,4,1,3,"Hi, my team needs a new Garbage Disposal Unit for the project kindly help us to come up with the quote for the said product.",product_name,0
18,117,1,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
19,38,0,6,2,"Hi, I have been logged out of my account and cannot login back. my username is saraknox. Please resolve it.",username,0
20,8,1,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
21,53,2,1,3,"Hi, I need a corporate credit card for my international travel with the $714.97. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
22,192,1,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
23,28,2,2,3,"Dear team, I am shifting to Judyview from Powellhaven due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
24,6,3,0,2,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
25,108,2,5,2,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Jacksonfort.,city,0
26,33,4,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
27,161,3,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1994-06-03. The leave shown are less. Please resolve the issue.",date,0
28,187,1,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
29,182,4,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
30,56,0,1,2,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
31,184,1,3,2,"Hi team, my be leave balance shown in the system is not correct as of 2012-01-03. The leave shown are less. Please resolve the issue.",date,0
32,181,4,3,2,"Hi team, my be leave balance shown in the system is not correct as of 1980-12-23. The leave shown are less. Please resolve the issue.",date,0
33,105,4,2,3,"Dear team, I am shifting to Oliviaberg from Kathleenchester due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
34,4,0,3,1,"Hi, I have applied for the sick leave on 1973-03-21 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
35,60,4,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
36,79,3,6,3,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
37,131,3,5,3,"Hi, I had applied for the claim on 2013-01-14. I can see there is no progress on the claim. Please expedite the claim process.",date,0
38,2,2,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
39,162,0,7,3,"Hi team, I need the catalogue of available Waffle Iron for purchase with the price listed. Please send me the catalogue.",product_name,0
40,39,1,1,3,"Hi, I need a corporate credit card for my international travel with the $2,605.18. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
41,42,1,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1981-03-22. The leave shown are less. Please resolve the issue.",date,0
42,142,3,2,0,"Dear team, I am shifting to Spenceland from South Dawn due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
43,158,1,4,3,"Hi Team, can you please confirm whether on the 2002-11-01 we have a vacation or not as in my state it is a regional festival.",date,0
44,109,0,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
45,44,2,4,2,"Hi Team, can you please confirm whether on the 1973-05-26 we have a vacation or not as in my state it is a regional festival.",date,0
46,168,0,7,3,"Hi, I have a need of Air Purifier in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
47,189,2,0,3,"Hi team, I want to upgrade the Procore for my project requirements. Kidly do the needful.",software,0
48,44,2,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
49,101,2,3,2,"Hi, I have applied for the sick leave on 1976-01-05 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
50,41,4,7,2,"Hi team, I need the catalogue of available Oven for purchase with the price listed. Please send me the catalogue.",product_name,0
51,152,4,7,2,"Hi, I have a need of Air Purifier in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
52,155,0,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
53,196,0,3,3,"Hi team, my be leave balance shown in the system is not correct as of 1995-07-30. The leave shown are less. Please resolve the issue.",date,0
54,0,2,2,1,"Dear team, I am shifting to Christopherbury from Lopezton due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
55,71,2,0,2,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
56,179,0,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
57,119,3,4,2,"Hi Team, can you please confirm whether on the 1992-06-22 we have a vacation or not as in my state it is a regional festival.",date,0
58,190,1,4,3,"Hi Team, I was wondering whether this Retail buyer is still available in this team. I want to refer my friend for this role. please confirm.",job,0
59,76,0,6,1,"Hi, I have been logged out of my account and cannot login back. my username is cynthia83. Please resolve it.",username,0
60,146,2,2,3,"Hi, I need $67,057.23 for my international business travel that is on 2012-12-30 please see the attached itinerary and approval. Thank you.",money date,0
61,61,3,1,2,"Hi, my team needs a new Hair Dryer for the project kindly help us to come up with the quote for the said product.",product_name,0
62,106,4,1,1,"Hi, I need a corporate credit card for my international travel with the $6,924.04. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
63,53,2,2,3,"Dear team, I am shifting to Cherylhaven from West David due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
64,31,2,7,3,"Hi team, I need the catalogue of available Freezer for purchase with the price listed. Please send me the catalogue.",product_name,0
65,16,4,3,2,"Hi, I have applied for the sick leave on 2018-03-14 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
