ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,197,0,7,3,"Hi team, I need the catalogue of available Air Purifier for purchase with the price listed. Please send me the catalogue.",product_name,0
1,34,0,0,3,"Hi team, I want to upgrade the Salesforce for my project requirements. Kidly do the needful.",software,0
2,148,1,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
3,138,1,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
4,6,2,4,2,"Hi I am Marcus Coleman, currently working as Human resources officer. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
5,20,0,2,3,"Hi,I am Terry Kerr and my employee ID is EMP079-58-1783. 
I am having trouble with my travel claim, my expense amount was $58,723.34 for reimbursement. 
My other details such as email is chapmananthony@hotmail.com and postal code is 01486 and account number is TKPM88195134535577. 
Please look into matter asap. My place of residence is 7329 Chelsea Gateway
Cynthiafort, KS 16009.",name ssn money mail zip_code bank_account_number address,1
6,160,3,0,2,"Hi team, I am not able to run Microsoft Office suite in my system due to internal error. Please see the attached error and resolve the issue",software,0
7,161,2,3,3,"Hi team, my be leave balance shown in the system is not correct as of 2019-05-15. The leave shown are less. Please resolve the issue.",date,0
8,104,0,3,3,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
9,15,3,2,3,"Hi, I need $87,371.16 for my international business travel that is on 2017-05-30 please see the attached itinerary and approval. Thank you.",money date,0
10,167,3,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
11,10,2,5,3,"Hi, I had applied for the claim on 2008-12-03. I can see there is no progress on the claim. Please expedite the claim process.",date,0
12,98,2,6,3,"Hi, I have been logged out of my account and cannot login back. my username is rebeccadunn. Please resolve it.",username,0
13,46,0,1,3,"Hi, I need a corporate credit card for my international travel with the $610.34. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
14,153,2,1,2,"Hi, my team needs a new Blender for the project kindly help us to come up with the quote for the said product.",product_name,0
15,65,3,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Brownshire.,city,0
16,106,0,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
17,118,3,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
18,168,0,4,3,Hi HR team I want to refer my friend for the Research scientist (maths) but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
19,157,3,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
20,54,1,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Jacksonfort.,city,0
21,93,2,0,3,"Hi team, I am not able to run Salesforce in my system due to internal error. Please see the attached error and resolve the issue",software,0
22,176,0,4,3,"Hi Team, can you please confirm whether on the 1985-01-21 we have a vacation or not as in my state it is a regional festival.",date,0
23,102,3,5,1,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
24,128,3,5,2,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city South Kimtown.,city,0
25,192,1,3,1,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
26,143,0,5,2,"Hi, I had applied for the claim on 1988-03-15. I can see there is no progress on the claim. Please expedite the claim process.",date,0
27,180,2,3,2,"Hi, I have applied for the sick leave on 2022-11-18 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
28,82,3,1,2,"Hi,I am Valerie Simmons and my employee ID is EMP444-55-9779. 
I am having trouble with my hardware claim, my expense amount was $8.31 for reimbursement. 
My other details such as designation is Commercial horticulturist, userid heathersmith and email is jacqueline02@gmail.com.",name ssn money job username mail,1
29,90,4,1,3,"Hi,I am Ashley Carter and my employee ID is EMP308-86-3143. 
I am having trouble with my hardware claim, my expense amount was $62,848.70 for reimbursement. 
My other details such as designation is Programmer, multimedia, userid meadowsalan and email is lesterdale@yahoo.com.",name ssn money job username mail,1
30,110,1,0,2,"Hi, I need to the installation of Jira for development purpose of my project.",software,0
31,196,2,7,3,"I recently purchased Garbage Disposal Unit for the amount $6.04 on date 1997-11-28, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 2021-06-12 from my home 96947 Washington Tunnel
New Rickyhaven, VI 86491 and initiate a refund to my credit card 4824883232555149.",product_name money date date residence credit_card_number,1
32,77,0,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
33,120,3,6,1,"Hi team, I need access to the intern portal. please enable it for me.",,0
34,22,1,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
35,0,1,5,0,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
36,194,1,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
37,37,1,2,3,"Dear team, I am shifting to Port Kristymouth from Port Lindahaven due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
38,50,0,5,2,"Hi, I had applied for the claim on 2018-11-03. I can see there is no progress on the claim. Please expedite the claim process.",date,0
39,130,0,4,3,"Hi Team, I was wondering whether this Scientist, forensic is still available in this team. I want to refer my friend for this role. please confirm.",job,0
40,65,3,0,2,Hi team I want to access http://www.mendez.com/ website for research purpose kindly remove the site from the proxy,url,0
