ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,176,3,4,2,"Hi team, I want to avail the maternity benefit from 1991-04-17. My employee ID is 120-18-1770 and designation is Media buyer. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
1,20,4,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
2,112,0,1,2,"Hi, I need a corporate credit card for my international travel with the $391.50. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
3,127,3,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
4,35,2,5,3,"Hi, I had applied for the claim on 1988-08-24. I can see there is no progress on the claim. Please expedite the claim process.",date,0
5,69,0,1,3,"Hi, my team needs a new Waffle Iron for the project kindly help us to come up with the quote for the said product.",product_name,0
6,24,1,7,3,"Hi team, I need the catalogue of available Hair Dryer for purchase with the price listed. Please send me the catalogue.",product_name,0
7,156,4,4,2,"Hi Team, can you please confirm whether on the 1999-08-15 we have a vacation or not as in my state it is a regional festival.",date,0
8,105,4,7,3,"I recently purchased Hair Dryer for the amount $92.11 on date 2002-11-09, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1976-09-17 from my home 339 Freeman Garden Apt. 336
Angelahaven, MO 78796 and initiate a refund to my credit card 3514212398992952.",product_name money date date residence credit_card_number,1
9,130,2,3,2,"Hi team, my be leave balance shown in the system is not correct as of 1986-05-19. The leave shown are less. Please resolve the issue.",date,0
10,5,4,1,2,"Hi, I need a corporate credit card for my international travel with the $89.89. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
11,175,2,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
12,125,3,3,2,"Hi team, my be leave balance shown in the system is not correct as of 2002-03-12. The leave shown are less. Please resolve the issue.",date,0
13,178,2,4,2,"Hi Team, I was wondering whether this Technical author is still available in this team. I want to refer my friend for this role. please confirm.",job,0
14,165,3,6,3,"I am unable to log in to my account. My credentials are, username millsdanielle, email brownalicia@yahoo.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
15,76,0,7,3,"Hi team, I need the catalogue of available Waffle Iron for purchase with the price listed. Please send me the catalogue.",product_name,0
16,96,3,0,3,"Hi team, I am not able to run Microsoft Office suite in my system due to internal error. Please see the attached error and resolve the issue",software,0
17,18,4,3,3,"Hi, I have applied for the sick leave on 1973-10-29 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
18,181,4,1,3,"Hi, my team needs a new Air Conditioner for the project kindly help us to come up with the quote for the said product.",product_name,0
19,184,2,1,3,"Hi, I need a corporate credit card for my international travel with the $2.11. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
20,169,3,0,2,"Hi team, I am not able to run Photoshop in my system due to internal error. Please see the attached error and resolve the issue",software,0
21,92,4,4,3,Hi HR team I want to refer my friend for the Food technologist but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
22,19,3,7,3,"I recently purchased Humidifier for the amount $66,207.81 on date 1991-11-28, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1984-06-17 from my home 5392 Parker Vista Suite 289
Lake Brianland, AK 23519 and initiate a refund to my credit card 3556834745088223.",product_name money date date residence credit_card_number,1
23,84,3,6,2,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
24,160,2,1,3,"Hi, I need a corporate credit card for my international travel with the $4.74. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
25,63,3,4,3,"Hi Team, can you please confirm whether on the 2017-05-25 we have a vacation or not as in my state it is a regional festival.",date,0
26,30,4,1,3,"Hi, I need a corporate credit card for my international travel with the $45,128.54. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
27,38,1,4,2,"Hi Team, can you please confirm whether on the 1987-07-19 we have a vacation or not as in my state it is a regional festival.",date,0
28,162,2,7,2,"Hi team, I need the catalogue of available Heater for purchase with the price listed. Please send me the catalogue.",product_name,0
29,156,4,2,1,"Dear team, I am shifting to Paulfort from West Roberttown due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
30,74,4,3,2,"Hi, I have applied for the sick leave on 2011-05-31 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
31,102,4,6,2,"Hi, I have been logged out of my account and cannot login back. my username is johncrawford. Please resolve it.",username,0
32,99,4,5,2,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city East Charlesborough.,city,0
33,95,2,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
34,138,0,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
35,87,2,4,3,"Hi I am Brenda Rodriguez, currently working as Designer, graphic. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
36,158,0,6,2,"Hi, I have been logged out of my account and cannot login back. my username is shanewilliams. Please resolve it.",username,0
37,77,3,2,2,"Dear team, I am shifting to New Heatherborough from North Katiefort due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
38,192,0,5,3,"Hi, I had applied for the claim on 1998-07-18. I can see there is no progress on the claim. Please expedite the claim process.",date,0
39,63,3,7,2,"I recently purchased Sewing Machine for the amount $67.00 on date 1971-05-07, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1986-07-15 from my home 83057 Nicholas Locks Suite 530
Jamesberg, NE 39024 and initiate a refund to my credit card 30497656861756.",product_name money date date residence credit_card_number,1
40,152,1,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
41,195,0,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
42,5,4,1,2,"Hi, my team needs a new Microwave for the project kindly help us to come up with the quote for the said product.",product_name,0
43,41,4,0,1,"Hi team, I want to upgrade the Asana for my project requirements. Kidly do the needful.",software,0
44,165,3,0,3,"hi team, I am Barbara Flores and my employee id is 526-22-0755. I need the installation of ServiceNow for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
45,123,3,0,0,"Hi, I need to the installation of Webex for development purpose of my project.",software,0
46,25,2,2,3,"Dear team, I am shifting to New Nicholas from New Robertfort due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
47,28,0,3,3,"Hi team, I want a leave from 1997-11-20 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Robert Santiago, designation Comptroller",date name job,1
48,16,2,1,3,"Hi, I need a corporate credit card for my international travel with the $6,295.57. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
49,137,4,7,3,"Hi, I have a need of Toaster in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
50,142,0,1,0,"Hi, I need a corporate credit card for my international travel with the $7.65. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
51,178,2,2,3,"Dear team, I am shifting to South Sean from Terrihaven due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
52,90,3,2,0,"Hi, I need $64,649.58 for my international business travel that is on 1989-08-14 please see the attached itinerary and approval. Thank you.",money date,0
53,113,0,6,1,"Hi team, I need access to the intern portal. please enable it for me.",,0
54,104,2,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
55,9,2,1,3,"I noticed unauthorized transactions on my credit card statement for the amount of $90,954.50 on 1989-03-16. The transactions are listed as Adams-Griffin. I did not authorize these transactions and would like them to be reversed immediately to my credit card 36236593613969.",money date company credit_card_number,1
56,173,0,3,3,"Hi team, my be leave balance shown in the system is not correct as of 2001-05-22. The leave shown are less. Please resolve the issue.",date,0
57,111,3,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
58,101,1,2,3,"Hi, I need $3,902.78 for my international business travel that is on 2019-03-10 please see the attached itinerary and approval. Thank you.",money date,0
59,108,1,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
60,70,3,3,2,"Hi team, my be leave balance shown in the system is not correct as of 1985-10-12. The leave shown are less. Please resolve the issue.",date,0
61,33,3,1,3,"Hi, my team needs a new Freezer for the project kindly help us to come up with the quote for the said product.",product_name,0
62,38,1,3,2,"Hi team, I am Eric Taylor, employee id 125-04-4454. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
63,146,4,1,3,"Hi, I need a corporate credit card for my international travel with the $37.08. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
64,51,3,4,3,"Hi Team, can you please confirm whether on the 1988-01-28 we have a vacation or not as in my state it is a regional festival.",date,0
65,169,3,1,2,"Hi, I need a corporate credit card for my international travel with the $94,263.47. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
66,72,0,2,3,"Dear team, I am shifting to Port Saraside from Macdonaldside due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
67,138,0,5,1,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
68,145,0,2,3,"Dear team, I am shifting to Valerieton from Kleinport due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
69,99,4,6,3,"Hi, I have been logged out of my account and cannot login back. my username is teresadavenport. Please resolve it.",username,0
70,44,3,2,2,"Dear team, I am shifting to Dawnbury from Davidview due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
71,14,0,7,2,"Hi, I have a need of Microwave in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
72,193,1,6,1,"Hi team, I need access to the intern portal. please enable it for me.",,0
73,170,1,3,2,"Hi, I have applied for the sick leave on 2008-06-15 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
74,65,1,5,3,"Hi, I had applied for the claim on 2021-10-04. I can see there is no progress on the claim. Please expedite the claim process.",date,0
75,67,0,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
76,19,3,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
77,84,3,7,2,"Hi team, I need the catalogue of available Air Purifier for purchase with the price listed. Please send me the catalogue.",product_name,0
78,61,4,1,2,"Hi, I need a corporate credit card for my international travel with the $4.80. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
79,88,0,7,3,"Hi team, I need the catalogue of available Hair Dryer for purchase with the price listed. Please send me the catalogue.",product_name,0
80,20,4,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
81,13,4,3,3,"Hi, I have applied for the sick leave on 2010-03-11 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
82,2,0,0,2,Hi team I want to access http://scott-ortiz.info/ website for research purpose kindly remove the site from the proxy,url,0
83,83,4,1,3,"Hi, my team needs a new Hair Dryer for the project kindly help us to come up with the quote for the said product.",product_name,0
84,62,4,7,2,"Hi, I have a need of Humidifier in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
85,44,3,2,2,"Hi, I need $83.44 for my international business travel that is on 1984-08-09 please see the attached itinerary and approval. Thank you.",money date,0
86,61,4,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
87,100,0,1,3,"Hi, my team needs a new Dryer for the project kindly help us to come up with the quote for the said product.",product_name,0
88,78,2,1,3,"Hi, my team needs a new Toaster for the project kindly help us to come up with the quote for the said product.",product_name,0
89,184,2,6,3,"Hi team, i do not need access the master database now due to project change. Please revoke my access.",,0
90,185,0,2,3,"Hi, I need $83,310.47 for my international business travel that is on 2005-03-05 please see the attached itinerary and approval. Thank you.",money date,0
91,65,1,0,2,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
92,164,2,2,2,"Dear team, I am shifting to Port Tyler from Carlbury due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
93,130,2,3,1,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
94,5,4,0,2,"Hi team, I want to upgrade the Webex for my project requirements. Kidly do the needful.",software,0
95,75,2,7,2,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
96,15,3,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
97,194,2,1,3,"Hi, I need a corporate credit card for my international travel with the $75,669.74. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
98,161,3,0,3,"Hi team, I am not able to run iCIMS in my system due to internal error. Please see the attached error and resolve the issue",software,0
99,38,1,1,3,"I noticed unauthorized transactions on my credit card statement for the amount of $26,068.19 on 1999-01-21. The transactions are listed as Robertson, Yu and Ward. I did not authorize these transactions and would like them to be reversed immediately to my credit card 30340740923382.",money date company credit_card_number,1
100,135,2,3,3,"Hi team, I am Jeanne Cohen MD, employee id 823-34-2546. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
101,139,2,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
102,57,0,4,3,"Hi Team, I was wondering whether this Engineer, energy is still available in this team. I want to refer my friend for this role. please confirm.",job,0
103,138,0,3,3,"Hi, I have applied for the sick leave on 2006-06-08 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
104,52,2,2,0,"Hi, I need $25.10 for my international business travel that is on 1978-03-07 please see the attached itinerary and approval. Thank you.",money date,0
105,4,0,1,3,"Hi, my team needs a new Water Purifier for the project kindly help us to come up with the quote for the said product.",product_name,0
106,56,3,1,2,"Hi, my team needs a new Domestic Robot for the project kindly help us to come up with the quote for the said product.",product_name,0
107,157,0,4,3,"Hi Team, I was wondering whether this Lobbyist is still available in this team. I want to refer my friend for this role. please confirm.",job,0
108,193,1,3,1,"Hi, I have applied for the sick leave on 2002-05-28 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
109,138,0,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
110,115,2,4,2,"Hi team, I want to avail the maternity benefit from 2004-10-30. My employee ID is 630-55-5721 and designation is Psychologist, sport and exercise. Kindly approve the same. Ihave attched the required documents. PFA",date ssn job,1
111,182,3,4,3,"Hi HR team I want to refer my friend for the Psychotherapist, dance movement but I cannot access the referral site. Can you please accept this referral through this mail.",job,0
