ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,164,0,1,2,"I noticed unauthorized transactions on my credit card statement for the amount of $50,156.63 on 2007-05-18. The transactions are listed as Pena-Jenkins. I did not authorize these transactions and would like them to be reversed immediately to my credit card 4872977522450382.",money date company credit_card_number,1
1,33,4,7,2,"I am experiencing technical issues with Hair Dryer. It shows error code 500. I have tried troubleshooting by going through help documents, but the issue still persists. Please assist me in resolving the issue. My account details are: username andreaevans, Email lonnie57@yahoo.com.",product_name username mail,1
2,19,3,3,2,"Hi team, I want a leave from 1992-09-04 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Cynthia Palmer, designation Corporate investment banker",date name job,1
3,163,2,4,2,"Hi I am Robert Long, currently working as Pharmacist, community. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
4,119,0,0,2,Hi team I want to access https://riley.com/ website for research purpose kindly remove the site from the proxy. My employee id is 278-11-0297 and my profile is Water quality scientist.,url ssn job,1
5,36,1,0,1,"hi team, I am Carolyn Golden and my employee id is 786-66-7054. I need the installation of Procore for the development purpose. I have attached required approvals in the attachment. thank you.",name ssn software,1
6,136,2,1,2,"Hi, I need a corporate credit card for my international travel with the $67,939.35. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
7,73,0,3,3,"Hi team, I want a leave from 2016-11-25 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Christina Murphy, designation Forensic psychologist",date name job,1
8,181,2,7,3,"I recently purchased Freezer for the amount $2.84 on date 2000-09-20, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1986-11-10 from my home 4782 Angel Freeway
Donaldport, SD 57464 and initiate a refund to my credit card 340746567471419.",product_name money date date residence credit_card_number,1
9,94,1,2,3,"Dear team, I am shifting to New Lindashire from Sullivanton due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
