ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,195,3,2,3,"Hi, I need $8,272.44 for my international business travel that is on 1974-02-04 please see the attached itinerary and approval. Thank you.",money date,0
1,112,0,5,2,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Grayshire.,city,0
2,31,2,2,2,"Hi, I need $99,702.25 for my international business travel that is on 1982-12-03 please see the attached itinerary and approval. Thank you.",money date,0
3,195,3,1,3,"Hi, I need a corporate credit card for my international travel with the $44,341.93. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
4,180,4,0,0,Hi team I want to access https://www.ashley.com/ website for research purpose kindly remove the site from the proxy,url,0
5,98,0,3,2,"Hi team, I am John Fernandez, employee id 404-79-7333. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
6,106,0,6,2,"Hi, I have been logged out of my account and cannot login back. my username is qboyd. Please resolve it.",username,0
7,39,3,7,3,"Hi team, I need the catalogue of available Heater for purchase with the price listed. Please send me the catalogue.",product_name,0
8,171,4,5,3,"hi, what are the documents needed for new enrollment in health insurance. Please guide me.",,0
9,90,3,0,2,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
10,156,0,4,2,Hi HR team I want to refer my friend for the Petroleum engineer but I cannot access the referral site. Can you please accept this referral through this mail.,job,0
11,149,4,0,3,"Hi team, I am not able to run ServiceNow in my system due to internal error. Please see the attached error and resolve the issue",software,0
12,51,0,2,3,"Hi, I need $22.11 for my international business travel that is on 2016-01-15 please see the attached itinerary and approval. Thank you.",money date,0
13,135,1,7,2,"Hi, I have a need of Ceiling Fan in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
14,24,0,0,0,"Hi, I need to the installation of DocSend for development purpose of my project.",software,0
15,4,4,2,3,"Dear team, I am shifting to Jessicamouth from East Leslieberg due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
16,155,4,0,0,"Hi team, I am not able to run ServiceNow in my system due to internal error. Please see the attached error and resolve the issue",software,0
