ticket_id,user_id,customer,category,priority,description,attribute_list,sensitive_flag
0,50,0,0,3,Hi team I want to access https://brown-wilson.com/ website for research purpose kindly remove the site from the proxy,url,0
1,195,4,4,2,"Hi I am Michael Hill, currently working as Administrator. I want to upskill and move up the ladder. For that i need access to few educational resources listed below. Please approve the access for same",name job,1
2,8,2,4,2,"Hi HR team I want to refer my friend for the Teacher, adult education but I cannot access the referral site. Can you please accept this referral through this mail.",job,0
3,139,1,4,2,"Hi Team, can you please confirm whether on the 1986-01-01 we have a vacation or not as in my state it is a regional festival.",date,0
4,66,4,0,3,"Hi, I want the installation of python package Django. It is required for the development. I am attaching the approval of my manager. PFA. Thank you",python_package,1
5,84,0,3,3,"Hi, I have applied for the sick leave on 2002-10-06 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
6,86,3,4,0,"Hi Team, I was wondering whether this Designer, furniture is still available in this team. I want to refer my friend for this role. please confirm.",job,0
7,190,2,6,2,"Hi team, I need access to the intern portal. please enable it for me.",,0
8,177,2,7,1,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
9,132,4,7,2,"Hi team, I need the catalogue of available Refrigerator for purchase with the price listed. Please send me the catalogue.",product_name,0
10,96,4,3,1,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
11,34,0,6,3,"I am unable to log in to my account. My credentials are, username littlechristine, email mhernandez@gmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
12,23,2,7,3,"I recently purchased Dehumidifier for the amount $41.83 on date 2022-08-12, but it is defective. I have attached a picture of the defect for your reference. I want to return it. Please schedule the pickup for date 1982-05-02 from my home 3143 Bobby Field
Matthewbury, CO 01125 and initiate a refund to my credit card 213181717714696.",product_name money date date residence credit_card_number,1
13,98,4,7,3,"Hi team, I need the catalogue of available Hair Dryer for purchase with the price listed. Please send me the catalogue.",product_name,0
14,139,1,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
15,173,2,3,3,"Hi team, I am Mrs. Tara Weber, employee id 325-84-4258. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
16,68,4,3,3,"Hi team, I want a leave from 2005-04-04 for 15 days due to personal reasons. The system is not allowing for said days. Kindly approve it. My details are name:Lisa Espinoza, designation Location manager",date name job,1
17,194,2,3,2,"Hi team, my be leave balance shown in the system is not correct as of 2002-06-08. The leave shown are less. Please resolve the issue.",date,0
18,190,2,5,3,Hi I want to apply for the cashless mode of hospitalization. please provide me the list of hospital that provide cashless mode in my city Kerriborough.,city,0
19,18,1,0,3,Hi team I want to access https://howard.com/ website for research purpose kindly remove the site from the proxy. My employee id is 626-14-6451 and my profile is Systems analyst.,url ssn job,1
20,97,3,3,3,"Hi team, I am James Newman, employee id 157-58-6360. I want to unpaid leave for the year. I am going to take executive degree from ISB Hyderabad. Thank you.",name ssn,1
21,80,0,1,2,"Hi, I need a corporate credit card for my international travel with the $89.97. Please issue the same at the earliest. I have attached the approval and important documents. Thank you.",money,0
22,163,1,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
23,128,3,1,3,Hi team I want to change my salary structure according to the given details please update my salary structure.,,0
24,196,1,6,3,"I am unable to log in to my account. My credentials are, username ayersbrittany, email ashleybyrd@hotmail.com. I have verified that the username and password are correct, but the system keeps displaying an error message. I have tried resetting my password and clearing my cache, but the issue persists.",username mail,1
25,175,0,7,3,"Hi, I have a need of Air Purifier in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
26,123,0,2,3,"Dear team, I am shifting to Gabrielchester from East Jeremy due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
27,103,4,7,3,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
28,185,4,7,2,"Hi, I have a need of Humidifier in my team. How long it will take for us to procure it? Do we have any spare available. I need it urgently for our project.",product_name,0
29,88,3,3,1,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
30,28,1,2,3,"Hi,I am Melissa Blackburn and my employee ID is EMP050-53-7577. 
I am having trouble with my travel claim, my expense amount was $16,683.80 for reimbursement.
 My other details such as designation is Legal executive and email is amandawilson@yahoo.com. 
The payment was done with given credit card number 4663315169616049353 and credit card type JCB 15 digit.",name ssn money job mail credit_card_number cc_provider,1
31,90,3,0,2,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
32,26,0,3,3,"Hi, I have applied for the sick leave on 1978-07-30 with which was approved by my manager but is not reflected on the system. Please resolve the issue.",date,0
33,183,3,6,3,"Hi, I have been logged out of my account and cannot login back. my username is dana17. Please resolve it.",username,0
34,41,4,3,2,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
35,28,1,2,3,"Dear team, I am shifting to Hillchester from West Ashleyton due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
36,197,0,0,3,Hi team I want to access https://www.davis.net/ website for research purpose kindly remove the site from the proxy. My employee id is 740-73-2557 and my profile is Operational researcher.,url ssn job,1
37,7,3,6,3,"Hi team, I need access to the intern portal. please enable it for me.",,0
38,24,0,3,1,"Hi, since yesterday I am trying to apply for leave but I am not able to. The system shows an error. I have to take an urgent leave. Please resolve the issue.",,0
39,91,0,2,3,"Dear team, I am shifting to Hooverberg from Nicoleborough due to business requirement. Please let me know the procedure to claim the travel allowance.",city city,0
40,26,0,6,3,"Hi, I have been logged out of my account and cannot login back. my username is mballard. Please resolve it.",username,0
41,174,0,7,1,"Hi, can I make the payment of purchase of product by my personal credit card? I do not have corporate one issued yet.",,0
42,90,3,0,3,Hi team my mailbox is full and I need require more storage for my mailbox. I cannot delete existing mail as they are important client mails,,0
